Capacity data calculated from MERRA-2,,,,,0.264906501
,,,,,
BEGIN_DATA,,,,,
year,month,day,hour,s_cfs,
2018,3,31,12,0.000418283,
2018,3,31,13,0.396542475,
2018,3,31,14,0.695824913,
2018,3,31,15,0.843326747,
2018,3,31,16,0.831527963,
2018,3,31,17,0.816061327,
2018,3,31,18,0.802212779,
2018,3,31,19,0.799572034,
2018,3,31,20,0.80350209,
2018,3,31,21,0.79818553,
2018,3,31,22,0.726362578,
2018,3,31,23,0.57296655,
2018,3,31,24,0.113978562,
2018,4,1,1,0,
2018,4,1,2,0,
2018,4,1,3,0,
2018,4,1,4,0,
2018,4,1,5,0,
2018,4,1,6,0,
2018,4,1,7,0,
2018,4,1,8,0,
2018,4,1,9,0,
2018,4,1,10,0,
2018,4,1,11,0,
2018,4,1,12,0.000353614,
2018,4,1,13,0.12985304,
2018,4,1,14,0.333095026,
2018,4,1,15,0.599684012,
2018,4,1,16,0.713784763,
2018,4,1,17,0.72681882,
2018,4,1,18,0.721365764,
2018,4,1,19,0.707882436,
2018,4,1,20,0.713259506,
2018,4,1,21,0.688798311,
2018,4,1,22,0.546105778,
2018,4,1,23,0.285983783,
2018,4,1,24,0.047611725,
2018,4,2,1,0,
2018,4,2,2,0,
2018,4,2,3,0,
2018,4,2,4,0,
2018,4,2,5,0,
2018,4,2,6,0,
2018,4,2,7,0,
2018,4,2,8,0,
2018,4,2,9,0,
2018,4,2,10,0,
2018,4,2,11,0,
2018,4,2,12,0.000289423,
2018,4,2,13,0.244198335,
2018,4,2,14,0.451428087,
2018,4,2,15,0.665247703,
2018,4,2,16,0.76141136,
2018,4,2,17,0.786405119,
2018,4,2,18,0.783950363,
2018,4,2,19,0.784212996,
2018,4,2,20,0.788878652,
2018,4,2,21,0.783597001,
2018,4,2,22,0.727304168,
2018,4,2,23,0.5750731,
2018,4,2,24,0.124835012,
2018,4,3,1,0,
2018,4,3,2,0,
2018,4,3,3,0,
2018,4,3,4,0,
2018,4,3,5,0,
2018,4,3,6,0,
2018,4,3,7,0,
2018,4,3,8,0,
2018,4,3,9,0,
2018,4,3,10,0,
2018,4,3,11,0,
2018,4,3,12,0.000669815,
2018,4,3,13,0.449041465,
2018,4,3,14,0.682111652,
2018,4,3,15,0.802251629,
2018,4,3,16,0.822945772,
2018,4,3,17,0.823649185,
2018,4,3,18,0.813717513,
2018,4,3,19,0.79967966,
2018,4,3,20,0.793027318,
2018,4,3,21,0.79187873,
2018,4,3,22,0.754194612,
2018,4,3,23,0.604715682,
2018,4,3,24,0.156238555,
2018,4,4,1,0,
2018,4,4,2,0,
2018,4,4,3,0,
2018,4,4,4,0,
2018,4,4,5,0,
2018,4,4,6,0,
2018,4,4,7,0,
2018,4,4,8,0,
2018,4,4,9,0,
2018,4,4,10,0,
2018,4,4,11,0,
2018,4,4,12,0.000765699,
2018,4,4,13,0.482277444,
2018,4,4,14,0.748299273,
2018,4,4,15,0.859420362,
2018,4,4,16,0.873888949,
2018,4,4,17,0.867432102,
2018,4,4,18,0.856287169,
2018,4,4,19,0.854643829,
2018,4,4,20,0.857521592,
2018,4,4,21,0.84277873,
2018,4,4,22,0.751683271,
2018,4,4,23,0.596267623,
2018,4,4,24,0.168200887,
2018,4,5,1,0,
2018,4,5,2,0,
2018,4,5,3,0,
2018,4,5,4,0,
2018,4,5,5,0,
2018,4,5,6,0,
2018,4,5,7,0,
2018,4,5,8,0,
2018,4,5,9,0,
2018,4,5,10,0,
2018,4,5,11,0,
2018,4,5,12,0.000571095,
2018,4,5,13,0.384888604,
2018,4,5,14,0.692427559,
2018,4,5,15,0.828153507,
2018,4,5,16,0.834365885,
2018,4,5,17,0.825534215,
2018,4,5,18,0.814584953,
2018,4,5,19,0.813289244,
2018,4,5,20,0.815876751,
2018,4,5,21,0.796411775,
2018,4,5,22,0.697395625,
2018,4,5,23,0.456275838,
2018,4,5,24,0.121018296,
2018,4,6,1,0,
2018,4,6,2,0,
2018,4,6,3,0,
2018,4,6,4,0,
2018,4,6,5,0,
2018,4,6,6,0,
2018,4,6,7,0,
2018,4,6,8,0,
2018,4,6,9,0,
2018,4,6,10,0,
2018,4,6,11,0,
2018,4,6,12,0.000718236,
2018,4,6,13,0.394282041,
2018,4,6,14,0.675502477,
2018,4,6,15,0.720946429,
2018,4,6,16,0.736537541,
2018,4,6,17,0.742534722,
2018,4,6,18,0.756285531,
2018,4,6,19,0.748902521,
2018,4,6,20,0.698263226,
2018,4,6,21,0.524034869,
2018,4,6,22,0.317426333,
2018,4,6,23,0.2174061,
2018,4,6,24,0.096133851,
2018,4,7,1,0,
2018,4,7,2,0,
2018,4,7,3,0,
2018,4,7,4,0,
2018,4,7,5,0,
2018,4,7,6,0,
2018,4,7,7,0,
2018,4,7,8,0,
2018,4,7,9,0,
2018,4,7,10,0,
2018,4,7,11,0,
2018,4,7,12,0.000736053,
2018,4,7,13,0.393393125,
2018,4,7,14,0.699172539,
2018,4,7,15,0.849328653,
2018,4,7,16,0.883950957,
2018,4,7,17,0.875095477,
2018,4,7,18,0.868676083,
2018,4,7,19,0.873007334,
2018,4,7,20,0.876708649,
2018,4,7,21,0.871973936,
2018,4,7,22,0.798099655,
2018,4,7,23,0.65012186,
2018,4,7,24,0.199961202,
2018,4,8,1,0,
2018,4,8,2,0,
2018,4,8,3,0,
2018,4,8,4,0,
2018,4,8,5,0,
2018,4,8,6,0,
2018,4,8,7,0,
2018,4,8,8,0,
2018,4,8,9,0,
2018,4,8,10,0,
2018,4,8,11,0,
2018,4,8,12,0.000996096,
2018,4,8,13,0.538920137,
2018,4,8,14,0.741924627,
2018,4,8,15,0.846393459,
2018,4,8,16,0.860999476,
2018,4,8,17,0.838660101,
2018,4,8,18,0.8149795,
2018,4,8,19,0.806546662,
2018,4,8,20,0.799385594,
2018,4,8,21,0.778135184,
2018,4,8,22,0.712872201,
2018,4,8,23,0.593349236,
2018,4,8,24,0.203529155,
2018,4,9,1,0,
2018,4,9,2,0,
2018,4,9,3,0,
2018,4,9,4,0,
2018,4,9,5,0,
2018,4,9,6,0,
2018,4,9,7,0,
2018,4,9,8,0,
2018,4,9,9,0,
2018,4,9,10,0,
2018,4,9,11,0,
2018,4,9,12,0.001242412,
2018,4,9,13,0.412974637,
2018,4,9,14,0.65115933,
2018,4,9,15,0.766517535,
2018,4,9,16,0.812660736,
2018,4,9,17,0.821465677,
2018,4,9,18,0.808761637,
2018,4,9,19,0.79492149,
2018,4,9,20,0.779186834,
2018,4,9,21,0.743460253,
2018,4,9,22,0.647920847,
2018,4,9,23,0.490797482,
2018,4,9,24,0.182143232,
2018,4,10,1,0,
2018,4,10,2,0,
2018,4,10,3,0,
2018,4,10,4,0,
2018,4,10,5,0,
2018,4,10,6,0,
2018,4,10,7,0,
2018,4,10,8,0,
2018,4,10,9,0,
2018,4,10,10,0,
2018,4,10,11,0,
2018,4,10,12,0.001772743,
2018,4,10,13,0.515200274,
2018,4,10,14,0.743251518,
2018,4,10,15,0.827567226,
2018,4,10,16,0.86690823,
2018,4,10,17,0.861110209,
2018,4,10,18,0.847521421,
2018,4,10,19,0.844839408,
2018,4,10,20,0.844881301,
2018,4,10,21,0.834368079,
2018,4,10,22,0.751210007,
2018,4,10,23,0.612086866,
2018,4,10,24,0.242516622,
2018,4,11,1,0,
2018,4,11,2,0,
2018,4,11,3,0,
2018,4,11,4,0,
2018,4,11,5,0,
2018,4,11,6,0,
2018,4,11,7,0,
2018,4,11,8,0,
2018,4,11,9,0,
2018,4,11,10,0,
2018,4,11,11,0,
2018,4,11,12,0.002916626,
2018,4,11,13,0.549153721,
2018,4,11,14,0.732689072,
2018,4,11,15,0.820836715,
2018,4,11,16,0.835891883,
2018,4,11,17,0.82588882,
2018,4,11,18,0.811871112,
2018,4,11,19,0.808464216,
2018,4,11,20,0.808532403,
2018,4,11,21,0.799097992,
2018,4,11,22,0.726917879,
2018,4,11,23,0.604446239,
2018,4,11,24,0.245028343,
2018,4,12,1,0,
2018,4,12,2,0,
2018,4,12,3,0,
2018,4,12,4,0,
2018,4,12,5,0,
2018,4,12,6,0,
2018,4,12,7,0,
2018,4,12,8,0,
2018,4,12,9,0,
2018,4,12,10,0,
2018,4,12,11,0,
2018,4,12,12,0.003363704,
2018,4,12,13,0.409082683,
2018,4,12,14,0.631885504,
2018,4,12,15,0.743994118,
2018,4,12,16,0.775973868,
2018,4,12,17,0.779085479,
2018,4,12,18,0.776633467,
2018,4,12,19,0.774049736,
2018,4,12,20,0.773642443,
2018,4,12,21,0.75362502,
2018,4,12,22,0.676913434,
2018,4,12,23,0.520226139,
2018,4,12,24,0.225560425,
2018,4,13,1,0,
2018,4,13,2,0,
2018,4,13,3,0,
2018,4,13,4,0,
2018,4,13,5,0,
2018,4,13,6,0,
2018,4,13,7,0,
2018,4,13,8,0,
2018,4,13,9,0,
2018,4,13,10,0,
2018,4,13,11,0,
2018,4,13,12,0.005281867,
2018,4,13,13,0.538431202,
2018,4,13,14,0.71581739,
2018,4,13,15,0.815885182,
2018,4,13,16,0.849771763,
2018,4,13,17,0.856649746,
2018,4,13,18,0.85459273,
2018,4,13,19,0.855901701,
2018,4,13,20,0.853470685,
2018,4,13,21,0.839150152,
2018,4,13,22,0.779428,
2018,4,13,23,0.623801164,
2018,4,13,24,0.249258005,
2018,4,14,1,0,
2018,4,14,2,0,
2018,4,14,3,0,
2018,4,14,4,0,
2018,4,14,5,0,
2018,4,14,6,0,
2018,4,14,7,0,
2018,4,14,8,0,
2018,4,14,9,0,
2018,4,14,10,0,
2018,4,14,11,0,
2018,4,14,12,0.006925924,
2018,4,14,13,0.50517358,
2018,4,14,14,0.730619606,
2018,4,14,15,0.858904564,
2018,4,14,16,0.91509433,
2018,4,14,17,0.91082752,
2018,4,14,18,0.898709402,
2018,4,14,19,0.896539476,
2018,4,14,20,0.895382987,
2018,4,14,21,0.881355586,
2018,4,14,22,0.802594004,
2018,4,14,23,0.637621728,
2018,4,14,24,0.258176294,
2018,4,15,1,0,
2018,4,15,2,0,
2018,4,15,3,0,
2018,4,15,4,0,
2018,4,15,5,0,
2018,4,15,6,0,
2018,4,15,7,0,
2018,4,15,8,0,
2018,4,15,9,0,
2018,4,15,10,0,
2018,4,15,11,0,
2018,4,15,12,0.011779579,
2018,4,15,13,0.599276988,
2018,4,15,14,0.762645878,
2018,4,15,15,0.883837376,
2018,4,15,16,0.902449548,
2018,4,15,17,0.895598232,
2018,4,15,18,0.879615383,
2018,4,15,19,0.876547774,
2018,4,15,20,0.876050651,
2018,4,15,21,0.86165626,
2018,4,15,22,0.753704655,
2018,4,15,23,0.608771917,
2018,4,15,24,0.266290877,
2018,4,16,1,0,
2018,4,16,2,0,
2018,4,16,3,0,
2018,4,16,4,0,
2018,4,16,5,0,
2018,4,16,6,0,
2018,4,16,7,0,
2018,4,16,8,0,
2018,4,16,9,0,
2018,4,16,10,0,
2018,4,16,11,0,
2018,4,16,12,0.014165762,
2018,4,16,13,0.532477909,
2018,4,16,14,0.724168922,
2018,4,16,15,0.8415417,
2018,4,16,16,0.870587813,
2018,4,16,17,0.859293849,
2018,4,16,18,0.845184487,
2018,4,16,19,0.839049594,
2018,4,16,20,0.82542041,
2018,4,16,21,0.752785675,
2018,4,16,22,0.668642554,
2018,4,16,23,0.588214394,
2018,4,16,24,0.264569195,
2018,4,17,1,0,
2018,4,17,2,0,
2018,4,17,3,0,
2018,4,17,4,0,
2018,4,17,5,0,
2018,4,17,6,0,
2018,4,17,7,0,
2018,4,17,8,0,
2018,4,17,9,0,
2018,4,17,10,0,
2018,4,17,11,0,
2018,4,17,12,0.028426838,
2018,4,17,13,0.435368847,
2018,4,17,14,0.678599267,
2018,4,17,15,0.813315644,
2018,4,17,16,0.838779165,
2018,4,17,17,0.835230317,
2018,4,17,18,0.817605113,
2018,4,17,19,0.777034848,
2018,4,17,20,0.735224632,
2018,4,17,21,0.701123087,
2018,4,17,22,0.64122087,
2018,4,17,23,0.530759314,
2018,4,17,24,0.270501739,
2018,4,18,1,0,
2018,4,18,2,0,
2018,4,18,3,0,
2018,4,18,4,0,
2018,4,18,5,0,
2018,4,18,6,0,
2018,4,18,7,0,
2018,4,18,8,0,
2018,4,18,9,0,
2018,4,18,10,0,
2018,4,18,11,0,
2018,4,18,12,0.020135405,
2018,4,18,13,0.576353336,
2018,4,18,14,0.762428601,
2018,4,18,15,0.862007701,
2018,4,18,16,0.895578418,
2018,4,18,17,0.891497657,
2018,4,18,18,0.879638152,
2018,4,18,19,0.877855326,
2018,4,18,20,0.873119052,
2018,4,18,21,0.837499867,
2018,4,18,22,0.714153546,
2018,4,18,23,0.550029674,
2018,4,18,24,0.275157182,
2018,4,19,1,0,
2018,4,19,2,0,
2018,4,19,3,0,
2018,4,19,4,0,
2018,4,19,5,0,
2018,4,19,6,0,
2018,4,19,7,0,
2018,4,19,8,0,
2018,4,19,9,0,
2018,4,19,10,0,
2018,4,19,11,0,
2018,4,19,12,0.018523448,
2018,4,19,13,0.178888819,
2018,4,19,14,0.322547831,
2018,4,19,15,0.451510295,
2018,4,19,16,0.607490786,
2018,4,19,17,0.711488657,
2018,4,19,18,0.780299986,
2018,4,19,19,0.820902338,
2018,4,19,20,0.846917293,
2018,4,19,21,0.834331649,
2018,4,19,22,0.761445345,
2018,4,19,23,0.62836659,
2018,4,19,24,0.311456472,
2018,4,20,1,0,
2018,4,20,2,0,
2018,4,20,3,0,
2018,4,20,4,0,
2018,4,20,5,0,
2018,4,20,6,0,
2018,4,20,7,0,
2018,4,20,8,0,
2018,4,20,9,0,
2018,4,20,10,0,
2018,4,20,11,0,
2018,4,20,12,0.029811959,
2018,4,20,13,0.40488525,
2018,4,20,14,0.629121177,
2018,4,20,15,0.730538885,
2018,4,20,16,0.750417133,
2018,4,20,17,0.751609817,
2018,4,20,18,0.745550583,
2018,4,20,19,0.73359527,
2018,4,20,20,0.701530568,
2018,4,20,21,0.620375331,
2018,4,20,22,0.515593479,
2018,4,20,23,0.372775432,
2018,4,20,24,0.178461996,
2018,4,21,1,4.98E-06,
2018,4,21,2,0,
2018,4,21,3,0,
2018,4,21,4,0,
2018,4,21,5,0,
2018,4,21,6,0,
2018,4,21,7,0,
2018,4,21,8,0,
2018,4,21,9,0,
2018,4,21,10,0,
2018,4,21,11,0,
2018,4,21,12,0.025858083,
2018,4,21,13,0.382741627,
2018,4,21,14,0.60329059,
2018,4,21,15,0.727495694,
2018,4,21,16,0.770713737,
2018,4,21,17,0.792000448,
2018,4,21,18,0.793793751,
2018,4,21,19,0.807105925,
2018,4,21,20,0.823016088,
2018,4,21,21,0.811127708,
2018,4,21,22,0.747291797,
2018,4,21,23,0.622570872,
2018,4,21,24,0.313042401,
2018,4,22,1,1.32E-05,
2018,4,22,2,0,
2018,4,22,3,0,
2018,4,22,4,0,
2018,4,22,5,0,
2018,4,22,6,0,
2018,4,22,7,0,
2018,4,22,8,0,
2018,4,22,9,0,
2018,4,22,10,0,
2018,4,22,11,0,
2018,4,22,12,0.038820393,
2018,4,22,13,0.528121578,
2018,4,22,14,0.767561796,
2018,4,22,15,0.853468693,
2018,4,22,16,0.883953904,
2018,4,22,17,0.845498653,
2018,4,22,18,0.789128604,
2018,4,22,19,0.757748292,
2018,4,22,20,0.705978085,
2018,4,22,21,0.655422251,
2018,4,22,22,0.639397737,
2018,4,22,23,0.568309485,
2018,4,22,24,0.308592169,
2018,4,23,1,2.03E-05,
2018,4,23,2,0,
2018,4,23,3,0,
2018,4,23,4,0,
2018,4,23,5,0,
2018,4,23,6,0,
2018,4,23,7,0,
2018,4,23,8,0,
2018,4,23,9,0,
2018,4,23,10,0,
2018,4,23,11,0,
2018,4,23,12,0.045252432,
2018,4,23,13,0.590992469,
2018,4,23,14,0.766500124,
2018,4,23,15,0.846657433,
2018,4,23,16,0.869048709,
2018,4,23,17,0.863852593,
2018,4,23,18,0.85192043,
2018,4,23,19,0.84873128,
2018,4,23,20,0.846812823,
2018,4,23,21,0.826915599,
2018,4,23,22,0.774327135,
2018,4,23,23,0.657750853,
2018,4,23,24,0.352789171,
2018,4,24,1,3.91E-05,
2018,4,24,2,0,
2018,4,24,3,0,
2018,4,24,4,0,
2018,4,24,5,0,
2018,4,24,6,0,
2018,4,24,7,0,
2018,4,24,8,0,
2018,4,24,9,0,
2018,4,24,10,0,
2018,4,24,11,0,
2018,4,24,12,0.059035709,
2018,4,24,13,0.506003064,
2018,4,24,14,0.703955497,
2018,4,24,15,0.788578044,
2018,4,24,16,0.808419014,
2018,4,24,17,0.802857073,
2018,4,24,18,0.788995262,
2018,4,24,19,0.773762356,
2018,4,24,20,0.744253606,
2018,4,24,21,0.655872398,
2018,4,24,22,0.515133615,
2018,4,24,23,0.337216598,
2018,4,24,24,0.167991995,
2018,4,25,1,4.22E-05,
2018,4,25,2,0,
2018,4,25,3,0,
2018,4,25,4,0,
2018,4,25,5,0,
2018,4,25,6,0,
2018,4,25,7,0,
2018,4,25,8,0,
2018,4,25,9,0,
2018,4,25,10,0,
2018,4,25,11,0,
2018,4,25,12,0.009495351,
2018,4,25,13,0.078988608,
2018,4,25,14,0.182521819,
2018,4,25,15,0.325605968,
2018,4,25,16,0.439911674,
2018,4,25,17,0.516639629,
2018,4,25,18,0.56579979,
2018,4,25,19,0.601530616,
2018,4,25,20,0.632249524,
2018,4,25,21,0.658116418,
2018,4,25,22,0.6504849,
2018,4,25,23,0.572484911,
2018,4,25,24,0.331359873,
2018,4,26,1,0.000147566,
2018,4,26,2,0,
2018,4,26,3,0,
2018,4,26,4,0,
2018,4,26,5,0,
2018,4,26,6,0,
2018,4,26,7,0,
2018,4,26,8,0,
2018,4,26,9,0,
2018,4,26,10,0,
2018,4,26,11,0,
2018,4,26,12,0.068589213,
2018,4,26,13,0.592864346,
2018,4,26,14,0.753256871,
2018,4,26,15,0.841190093,
2018,4,26,16,0.855708502,
2018,4,26,17,0.852839228,
2018,4,26,18,0.838758565,
2018,4,26,19,0.833535569,
2018,4,26,20,0.824219707,
2018,4,26,21,0.797619955,
2018,4,26,22,0.733080515,
2018,4,26,23,0.620435909,
2018,4,26,24,0.328241771,
2018,4,27,1,0.000196111,
2018,4,27,2,0,
2018,4,27,3,0,
2018,4,27,4,0,
2018,4,27,5,0,
2018,4,27,6,0,
2018,4,27,7,0,
2018,4,27,8,0,
2018,4,27,9,0,
2018,4,27,10,0,
2018,4,27,11,0,
2018,4,27,12,0.090316002,
2018,4,27,13,0.456346598,
2018,4,27,14,0.637105337,
2018,4,27,15,0.744659383,
2018,4,27,16,0.791573792,
2018,4,27,17,0.802678634,
2018,4,27,18,0.788612095,
2018,4,27,19,0.784147821,
2018,4,27,20,0.783957284,
2018,4,27,21,0.762318421,
2018,4,27,22,0.685465388,
2018,4,27,23,0.536219244,
2018,4,27,24,0.284226698,
2018,4,28,1,0.000167175,
2018,4,28,2,0,
2018,4,28,3,0,
2018,4,28,4,0,
2018,4,28,5,0,
2018,4,28,6,0,
2018,4,28,7,0,
2018,4,28,8,0,
2018,4,28,9,0,
2018,4,28,10,0,
2018,4,28,11,0,
2018,4,28,12,0.080830213,
2018,4,28,13,0.497723064,
2018,4,28,14,0.713031668,
2018,4,28,15,0.823603668,
2018,4,28,16,0.85012809,
2018,4,28,17,0.848790029,
2018,4,28,18,0.840562097,
2018,4,28,19,0.838024596,
2018,4,28,20,0.837945841,
2018,4,28,21,0.815909184,
2018,4,28,22,0.785850673,
2018,4,28,23,0.670631669,
2018,4,28,24,0.361406559,
2018,4,29,1,0.00031342,
2018,4,29,2,0,
2018,4,29,3,0,
2018,4,29,4,0,
2018,4,29,5,0,
2018,4,29,6,0,
2018,4,29,7,0,
2018,4,29,8,0,
2018,4,29,9,0,
2018,4,29,10,0,
2018,4,29,11,0,
2018,4,29,12,0.124601775,
2018,4,29,13,0.397637096,
2018,4,29,14,0.610529176,
2018,4,29,15,0.745462066,
2018,4,29,16,0.798388089,
2018,4,29,17,0.80276171,
2018,4,29,18,0.788058687,
2018,4,29,19,0.771090419,
2018,4,29,20,0.764385138,
2018,4,29,21,0.745872775,
2018,4,29,22,0.710587236,
2018,4,29,23,0.600804333,
2018,4,29,24,0.342210079,
2018,4,30,1,0.000314551,
2018,4,30,2,0,
2018,4,30,3,0,
2018,4,30,4,0,
2018,4,30,5,0,
2018,4,30,6,0,
2018,4,30,7,0,
2018,4,30,8,0,
2018,4,30,9,0,
2018,4,30,10,0,
2018,4,30,11,0,
2018,4,30,12,0.133423658,
2018,4,30,13,0.421057994,
2018,4,30,14,0.654654861,
2018,4,30,15,0.781779159,
2018,4,30,16,0.788440264,
2018,4,30,17,0.77840181,
2018,4,30,18,0.785676191,
2018,4,30,19,0.77944611,
2018,4,30,20,0.773181587,
2018,4,30,21,0.750728698,
2018,4,30,22,0.681591979,
2018,4,30,23,0.499091213,
2018,4,30,24,0.264222959,
2018,5,1,1,0.000376489,
2018,5,1,2,0,
2018,5,1,3,0,
2018,5,1,4,0,
2018,5,1,5,0,
2018,5,1,6,0,
2018,5,1,7,0,
2018,5,1,8,0,
2018,5,1,9,0,
2018,5,1,10,0,
2018,5,1,11,0,
2018,5,1,12,0.05440272,
2018,5,1,13,0.338360366,
2018,5,1,14,0.583891897,
2018,5,1,15,0.691431433,
2018,5,1,16,0.741626818,
2018,5,1,17,0.747611913,
2018,5,1,18,0.732516487,
2018,5,1,19,0.693736378,
2018,5,1,20,0.632085631,
2018,5,1,21,0.552282655,
2018,5,1,22,0.453444352,
2018,5,1,23,0.334686226,
2018,5,1,24,0.201216113,
2018,5,2,1,0.000397222,
2018,5,2,2,0,
2018,5,2,3,0,
2018,5,2,4,0,
2018,5,2,5,0,
2018,5,2,6,0,
2018,5,2,7,0,
2018,5,2,8,0,
2018,5,2,9,0,
2018,5,2,10,0,
2018,5,2,11,0,
2018,5,2,12,0.065147194,
2018,5,2,13,0.420364963,
2018,5,2,14,0.667128758,
2018,5,2,15,0.768834134,
2018,5,2,16,0.781851297,
2018,5,2,17,0.76115252,
2018,5,2,18,0.720954957,
2018,5,2,19,0.646648361,
2018,5,2,20,0.530726232,
2018,5,2,21,0.366600474,
2018,5,2,22,0.250624359,
2018,5,2,23,0.208341985,
2018,5,2,24,0.149437388,
2018,5,3,1,0.000273534,
2018,5,3,2,0,
2018,5,3,3,0,
2018,5,3,4,0,
2018,5,3,5,0,
2018,5,3,6,0,
2018,5,3,7,0,
2018,5,3,8,0,
2018,5,3,9,0,
2018,5,3,10,0,
2018,5,3,11,0,
2018,5,3,12,0.147928161,
2018,5,3,13,0.589129881,
2018,5,3,14,0.749600198,
2018,5,3,15,0.83399489,
2018,5,3,16,0.866017449,
2018,5,3,17,0.864756035,
2018,5,3,18,0.854124535,
2018,5,3,19,0.84901307,
2018,5,3,20,0.84540974,
2018,5,3,21,0.829612517,
2018,5,3,22,0.763457107,
2018,5,3,23,0.625104165,
2018,5,3,24,0.336323978,
2018,5,4,1,0.000291137,
2018,5,4,2,0,
2018,5,4,3,0,
2018,5,4,4,0,
2018,5,4,5,0,
2018,5,4,6,0,
2018,5,4,7,0,
2018,5,4,8,0,
2018,5,4,9,0,
2018,5,4,10,0,
2018,5,4,11,0,
2018,5,4,12,0.090275192,
2018,5,4,13,0.419291629,
2018,5,4,14,0.634331665,
2018,5,4,15,0.766856502,
2018,5,4,16,0.846052223,
2018,5,4,17,0.863975574,
2018,5,4,18,0.858982135,
2018,5,4,19,0.858862175,
2018,5,4,20,0.858286346,
2018,5,4,21,0.842727419,
2018,5,4,22,0.777254788,
2018,5,4,23,0.684801266,
2018,5,4,24,0.419481892,
2018,5,5,1,0.000468823,
2018,5,5,2,0,
2018,5,5,3,0,
2018,5,5,4,0,
2018,5,5,5,0,
2018,5,5,6,0,
2018,5,5,7,0,
2018,5,5,8,0,
2018,5,5,9,0,
2018,5,5,10,0,
2018,5,5,11,0,
2018,5,5,12,0.234519326,
2018,5,5,13,0.626422337,
2018,5,5,14,0.766741246,
2018,5,5,15,0.822881757,
2018,5,5,16,0.861022504,
2018,5,5,17,0.859748997,
2018,5,5,18,0.84943439,
2018,5,5,19,0.846113205,
2018,5,5,20,0.843068762,
2018,5,5,21,0.824566933,
2018,5,5,22,0.769207957,
2018,5,5,23,0.665945378,
2018,5,5,24,0.38900133,
2018,5,6,1,0.000454741,
2018,5,6,2,0,
2018,5,6,3,0,
2018,5,6,4,0,
2018,5,6,5,0,
2018,5,6,6,0,
2018,5,6,7,0,
2018,5,6,8,0,
2018,5,6,9,0,
2018,5,6,10,0,
2018,5,6,11,0,
2018,5,6,12,0.181846597,
2018,5,6,13,0.617640693,
2018,5,6,14,0.751149583,
2018,5,6,15,0.807612193,
2018,5,6,16,0.848221978,
2018,5,6,17,0.845904245,
2018,5,6,18,0.835612258,
2018,5,6,19,0.834115713,
2018,5,6,20,0.834028902,
2018,5,6,21,0.816883286,
2018,5,6,22,0.771841475,
2018,5,6,23,0.662890398,
2018,5,6,24,0.416572195,
2018,5,7,1,0.000534444,
2018,5,7,2,0,
2018,5,7,3,0,
2018,5,7,4,0,
2018,5,7,5,0,
2018,5,7,6,0,
2018,5,7,7,0,
2018,5,7,8,0,
2018,5,7,9,0,
2018,5,7,10,0,
2018,5,7,11,0,
2018,5,7,12,0.170657475,
2018,5,7,13,0.567840553,
2018,5,7,14,0.723843182,
2018,5,7,15,0.809405298,
2018,5,7,16,0.839450461,
2018,5,7,17,0.83778114,
2018,5,7,18,0.829911339,
2018,5,7,19,0.826976383,
2018,5,7,20,0.821436933,
2018,5,7,21,0.791606759,
2018,5,7,22,0.723439144,
2018,5,7,23,0.593465635,
2018,5,7,24,0.357414904,
2018,5,8,1,0.000537385,
2018,5,8,2,0,
2018,5,8,3,0,
2018,5,8,4,0,
2018,5,8,5,0,
2018,5,8,6,0,
2018,5,8,7,0,
2018,5,8,8,0,
2018,5,8,9,0,
2018,5,8,10,0,
2018,5,8,11,0,
2018,5,8,12,0.059084739,
2018,5,8,13,0.224057331,
2018,5,8,14,0.401212777,
2018,5,8,15,0.5205687,
2018,5,8,16,0.583192252,
2018,5,8,17,0.603103699,
2018,5,8,18,0.608259093,
2018,5,8,19,0.613959397,
2018,5,8,20,0.621742368,
2018,5,8,21,0.633158289,
2018,5,8,22,0.628069607,
2018,5,8,23,0.546370622,
2018,5,8,24,0.328815774,
2018,5,9,1,0.000792074,
2018,5,9,2,0,
2018,5,9,3,0,
2018,5,9,4,0,
2018,5,9,5,0,
2018,5,9,6,0,
2018,5,9,7,0,
2018,5,9,8,0,
2018,5,9,9,0,
2018,5,9,10,0,
2018,5,9,11,0,
2018,5,9,12,0.193291191,
2018,5,9,13,0.591578832,
2018,5,9,14,0.743645323,
2018,5,9,15,0.809366004,
2018,5,9,16,0.836928802,
2018,5,9,17,0.832436477,
2018,5,9,18,0.822986372,
2018,5,9,19,0.819486611,
2018,5,9,20,0.818575164,
2018,5,9,21,0.802576076,
2018,5,9,22,0.747901,
2018,5,9,23,0.659885659,
2018,5,9,24,0.429401911,
2018,5,10,1,0.000960304,
2018,5,10,2,0,
2018,5,10,3,0,
2018,5,10,4,0,
2018,5,10,5,0,
2018,5,10,6,0,
2018,5,10,7,0,
2018,5,10,8,0,
2018,5,10,9,0,
2018,5,10,10,0,
2018,5,10,11,0,
2018,5,10,12,0.148115454,
2018,5,10,13,0.507854938,
2018,5,10,14,0.726555128,
2018,5,10,15,0.805589997,
2018,5,10,16,0.822099425,
2018,5,10,17,0.816674367,
2018,5,10,18,0.80637932,
2018,5,10,19,0.801995249,
2018,5,10,20,0.798209892,
2018,5,10,21,0.788123602,
2018,5,10,22,0.746264325,
2018,5,10,23,0.658265274,
2018,5,10,24,0.419049289,
2018,5,11,1,0.00120321,
2018,5,11,2,0,
2018,5,11,3,0,
