Capacity data calculated from MERRA-2,,,,,0.430037344
,,,,,
BEGIN_DATA,,,,,
year,month,day,hour,w_cfs,
2018,1,9,5,0.680446942,
2018,1,9,6,0.701474465,
2018,1,9,7,0.731685432,
2018,1,9,8,0.76707594,
2018,1,9,9,0.796299714,
2018,1,9,10,0.829613937,
2018,1,9,11,0.852357654,
2018,1,9,12,0.867903758,
2018,1,9,13,0.869288804,
2018,1,9,14,0.514407788,
2018,1,9,15,0.171712385,
2018,1,9,16,0.182273681,
2018,1,9,17,0.323627559,
2018,1,9,18,0.394642466,
2018,1,9,19,0.400157504,
2018,1,9,20,0.390069556,
2018,1,9,21,0.350214767,
2018,1,9,22,0.462349411,
2018,1,9,23,0.722678249,
2018,1,9,24,0.899670362,
2018,1,10,1,0.961948061,
2018,1,10,2,0.985294839,
2018,1,10,3,0.995851739,
2018,1,10,4,0.988523213,
2018,1,10,5,0.975627299,
2018,1,10,6,0.946879358,
2018,1,10,7,0.929090194,
2018,1,10,8,0.902477616,
2018,1,10,9,0.879963706,
2018,1,10,10,0.85294198,
2018,1,10,11,0.812082575,
2018,1,10,12,0.777235933,
2018,1,10,13,0.750468237,
2018,1,10,14,0.568814215,
2018,1,10,15,0.449515748,
2018,1,10,16,0.572102305,
2018,1,10,17,0.702269007,
2018,1,10,18,0.800081143,
2018,1,10,19,0.8682373,
2018,1,10,20,0.90581373,
2018,1,10,21,0.931503408,
2018,1,10,22,0.962748123,
2018,1,10,23,0.998756396,
2018,1,10,24,0.993555095,
2018,1,11,1,0.989053465,
2018,1,11,2,0.985199736,
2018,1,11,3,0.985678621,
2018,1,11,4,0.99429345,
2018,1,11,5,0.992973153,
2018,1,11,6,0.975724988,
2018,1,11,7,0.981195796,
2018,1,11,8,1,
2018,1,11,9,1,
2018,1,11,10,1,
2018,1,11,11,0.997112354,
2018,1,11,12,0.995253256,
2018,1,11,13,0.998734386,
2018,1,11,14,0.982846296,
2018,1,11,15,1,
2018,1,11,16,1,
2018,1,11,17,1,
2018,1,11,18,1,
2018,1,11,19,1,
2018,1,11,20,1,
2018,1,11,21,0.989886753,
2018,1,11,22,0.968789831,
2018,1,11,23,0.929270288,
2018,1,11,24,0.893358358,
2018,1,12,1,0.806099989,
2018,1,12,2,0.709165408,
2018,1,12,3,0.623746493,
2018,1,12,4,0.538461065,
2018,1,12,5,0.440538913,
2018,1,12,6,0.347698612,
2018,1,12,7,0.26738917,
2018,1,12,8,0.209343251,
2018,1,12,9,0.176360023,
2018,1,12,10,0.159573525,
2018,1,12,11,0.149723233,
2018,1,12,12,0.135654722,
2018,1,12,13,0.132021432,
2018,1,12,14,0.071411046,
2018,1,12,15,0.074562566,
2018,1,12,16,0.111803468,
2018,1,12,17,0.121052444,
2018,1,12,18,0.116869323,
2018,1,12,19,0.101044488,
2018,1,12,20,0.079122563,
2018,1,12,21,0.059735541,
2018,1,12,22,0.065488756,
2018,1,12,23,0.260081713,
2018,1,12,24,0.46759762,
2018,1,13,1,0.55054872,
2018,1,13,2,0.606506608,
2018,1,13,3,0.592076768,
2018,1,13,4,0.508251663,
2018,1,13,5,0.409974507,
2018,1,13,6,0.333180143,
2018,1,13,7,0.287601458,
2018,1,13,8,0.256633125,
2018,1,13,9,0.218298973,
2018,1,13,10,0.191616249,
2018,1,13,11,0.174091339,
2018,1,13,12,0.15042509,
2018,1,13,13,0.125064125,
2018,1,13,14,0.038835513,
2018,1,13,15,0.025059653,
2018,1,13,16,0.015218438,
2018,1,13,17,0.011405936,
2018,1,13,18,0.018878569,
2018,1,13,19,0.039568062,
2018,1,13,20,0.065179441,
2018,1,13,21,0.086824567,
2018,1,13,22,0.114835003,
2018,1,13,23,0.324384241,
2018,1,13,24,0.520667137,
2018,1,14,1,0.691133328,
2018,1,14,2,0.835266564,
2018,1,14,3,0.865331617,
2018,1,14,4,0.797086878,
2018,1,14,5,0.691630284,
2018,1,14,6,0.611147621,
2018,1,14,7,0.559307624,
2018,1,14,8,0.509342098,
2018,1,14,9,0.450101868,
2018,1,14,10,0.390062834,
2018,1,14,11,0.340351199,
2018,1,14,12,0.305934477,
2018,1,14,13,0.279883338,
2018,1,14,14,0.126597606,
2018,1,14,15,0.075680386,
2018,1,14,16,0.131649794,
2018,1,14,17,0.118838258,
2018,1,14,18,0.094666148,
2018,1,14,19,0.067251077,
2018,1,14,20,0.041414783,
2018,1,14,21,0.021010626,
2018,1,14,22,0.01459414,
2018,1,14,23,0.032477471,
2018,1,14,24,0.071706054,
2018,1,15,1,0.169270025,
2018,1,15,2,0.332818748,
2018,1,15,3,0.505014487,
2018,1,15,4,0.663480219,
2018,1,15,5,0.797465135,
2018,1,15,6,0.919495472,
2018,1,15,7,0.976907296,
2018,1,15,8,0.981622033,
2018,1,15,9,0.966501447,
2018,1,15,10,0.916436878,
2018,1,15,11,0.805609359,
2018,1,15,12,0.68762863,
2018,1,15,13,0.56381636,
2018,1,15,14,0.354684091,
2018,1,15,15,0.353443549,
2018,1,15,16,0.469693278,
2018,1,15,17,0.537597036,
2018,1,15,18,0.563554382,
2018,1,15,19,0.599444256,
2018,1,15,20,0.652875348,
2018,1,15,21,0.738071064,
2018,1,15,22,0.813978322,
2018,1,15,23,0.880902294,
2018,1,15,24,0.883377561,
2018,1,16,1,0.896369497,
2018,1,16,2,0.861640761,
2018,1,16,3,0.812212968,
2018,1,16,4,0.763100071,
2018,1,16,5,0.741396143,
2018,1,16,6,0.717677982,
2018,1,16,7,0.677955187,
2018,1,16,8,0.620921299,
2018,1,16,9,0.587743934,
2018,1,16,10,0.555864432,
2018,1,16,11,0.515767952,
2018,1,16,12,0.472893867,
2018,1,16,13,0.42094997,
2018,1,16,14,0.375922072,
2018,1,16,15,0.330465089,
2018,1,16,16,0.27431438,
2018,1,16,17,0.221202295,
2018,1,16,18,0.180233283,
2018,1,16,19,0.153341788,
2018,1,16,20,0.136431559,
2018,1,16,21,0.120398058,
2018,1,16,22,0.103684188,
2018,1,16,23,0.126510216,
2018,1,16,24,0.165426998,
2018,1,17,1,0.161521929,
2018,1,17,2,0.143597138,
2018,1,17,3,0.123874615,
2018,1,17,4,0.101773666,
2018,1,17,5,0.080916054,
2018,1,17,6,0.068765388,
2018,1,17,7,0.062509176,
2018,1,17,8,0.059947737,
2018,1,17,9,0.055768174,
2018,1,17,10,0.055290432,
2018,1,17,11,0.056747193,
2018,1,17,12,0.062333481,
2018,1,17,13,0.072877774,
2018,1,17,14,0.063701714,
2018,1,17,15,0.092743654,
2018,1,17,16,0.134615699,
2018,1,17,17,0.173467973,
2018,1,17,18,0.197605357,
2018,1,17,19,0.196781235,
2018,1,17,20,0.177495958,
2018,1,17,21,0.153648962,
2018,1,17,22,0.179113227,
2018,1,17,23,0.435547779,
2018,1,17,24,0.684648051,
2018,1,18,1,0.826510513,
2018,1,18,2,0.775138837,
2018,1,18,3,0.639102423,
2018,1,18,4,0.528571892,
2018,1,18,5,0.450219235,
2018,1,18,6,0.387242302,
2018,1,18,7,0.344874565,
2018,1,18,8,0.309238873,
2018,1,18,9,0.277753066,
2018,1,18,10,0.251684561,
2018,1,18,11,0.236653391,
2018,1,18,12,0.230241757,
2018,1,18,13,0.229699047,
2018,1,18,14,0.133042166,
2018,1,18,15,0.132279224,
2018,1,18,16,0.181293562,
2018,1,18,17,0.210420374,
2018,1,18,18,0.234208132,
2018,1,18,19,0.239819586,
2018,1,18,20,0.228938734,
2018,1,18,21,0.22487269,
2018,1,18,22,0.354628403,
2018,1,18,23,0.619121904,
2018,1,18,24,0.842368203,
2018,1,19,1,0.969177491,
2018,1,19,2,0.984721921,
2018,1,19,3,0.974467731,
2018,1,19,4,0.959728162,
2018,1,19,5,0.93891834,
2018,1,19,6,0.915176979,
2018,1,19,7,0.875831132,
2018,1,19,8,0.830956307,
2018,1,19,9,0.77790431,
2018,1,19,10,0.724662962,
2018,1,19,11,0.663570532,
2018,1,19,12,0.610141984,
2018,1,19,13,0.575775798,
2018,1,19,14,0.362717163,
2018,1,19,15,0.192030708,
2018,1,19,16,0.202699152,
2018,1,19,17,0.263506514,
2018,1,19,18,0.40022215,
2018,1,19,19,0.548189178,
2018,1,19,20,0.652806021,
2018,1,19,21,0.694987272,
2018,1,19,22,0.799662521,
2018,1,19,23,0.940989311,
2018,1,19,24,0.97785448,
2018,1,20,1,0.985384093,
2018,1,20,2,0.996136168,
2018,1,20,3,0.992122969,
2018,1,20,4,0.979797236,
2018,1,20,5,0.949796747,
2018,1,20,6,0.910419574,
2018,1,20,7,0.883773968,
2018,1,20,8,0.845043332,
2018,1,20,9,0.818237259,
2018,1,20,10,0.806339256,
2018,1,20,11,0.782397668,
2018,1,20,12,0.777622879,
2018,1,20,13,0.776594897,
2018,1,20,14,0.542974298,
2018,1,20,15,0.250701308,
2018,1,20,16,0.226868761,
2018,1,20,17,0.269068194,
2018,1,20,18,0.341397188,
2018,1,20,19,0.389074029,
2018,1,20,20,0.391644959,
2018,1,20,21,0.381474332,
2018,1,20,22,0.578458617,
2018,1,20,23,0.844331183,
2018,1,20,24,0.976778551,
2018,1,21,1,1,
2018,1,21,2,1,
2018,1,21,3,0.996598529,
2018,1,21,4,0.989949479,
2018,1,21,5,0.979808014,
2018,1,21,6,0.961574831,
2018,1,21,7,0.944399932,
2018,1,21,8,0.901965555,
2018,1,21,9,0.874761145,
2018,1,21,10,0.842099379,
2018,1,21,11,0.839913881,
2018,1,21,12,0.820077819,
2018,1,21,13,0.805999757,
2018,1,21,14,0.700376407,
2018,1,21,15,0.636979237,
2018,1,21,16,0.889405381,
2018,1,21,17,0.968914019,
2018,1,21,18,0.981288778,
2018,1,21,19,0.987911738,
2018,1,21,20,0.989900732,
2018,1,21,21,0.992095821,
2018,1,21,22,0.988892276,
2018,1,21,23,0.997389693,
2018,1,21,24,1,
2018,1,22,1,1,
2018,1,22,2,1,
2018,1,22,3,0.996339946,
2018,1,22,4,0.991642351,
2018,1,22,5,0.975882061,
2018,1,22,6,0.963423719,
2018,1,22,7,0.95130259,
2018,1,22,8,0.939509405,
2018,1,22,9,0.934764614,
2018,1,22,10,0.922818065,
2018,1,22,11,0.911412671,
2018,1,22,12,0.903526252,
2018,1,22,13,0.884566045,
2018,1,22,14,0.49065488,
2018,1,22,15,0.496216757,
2018,1,22,16,0.771765694,
2018,1,22,17,0.777153566,
2018,1,22,18,0.763491991,
2018,1,22,19,0.729778411,
2018,1,22,20,0.689210362,
2018,1,22,21,0.629343998,
2018,1,22,22,0.537919856,
2018,1,22,23,0.590256974,
2018,1,22,24,0.465897301,
2018,1,23,1,0.335913213,
2018,1,23,2,0.252469917,
2018,1,23,3,0.206151358,
2018,1,23,4,0.204087913,
2018,1,23,5,0.251124395,
2018,1,23,6,0.30817836,
2018,1,23,7,0.31803726,
2018,1,23,8,0.294203984,
2018,1,23,9,0.285521403,
2018,1,23,10,0.271150552,
2018,1,23,11,0.206797877,
2018,1,23,12,0.126385031,
2018,1,23,13,0.069955021,
2018,1,23,14,0.038162304,
2018,1,23,15,0.001780493,
2018,1,23,16,0.004731947,
2018,1,23,17,0.022058896,
2018,1,23,18,0.029644542,
2018,1,23,19,0.029627461,
2018,1,23,20,0.022739367,
2018,1,23,21,0.014330631,
2018,1,23,22,0.008858516,
2018,1,23,23,0.024724002,
2018,1,23,24,0.076305736,
2018,1,24,1,0.140207184,
2018,1,24,2,0.189732835,
2018,1,24,3,0.202719092,
2018,1,24,4,0.185690107,
2018,1,24,5,0.143091449,
2018,1,24,6,0.090061705,
2018,1,24,7,0.048322439,
2018,1,24,8,0.021478872,
2018,1,24,9,0.012035935,
2018,1,24,10,0.015331986,
2018,1,24,11,0.025227734,
2018,1,24,12,0.045080569,
2018,1,24,13,0.065240542,
2018,1,24,14,0.05363681,
2018,1,24,15,0.014771939,
2018,1,24,16,0.039568031,
2018,1,24,17,0.133521312,
2018,1,24,18,0.186198583,
2018,1,24,19,0.234125196,
2018,1,24,20,0.280066936,
2018,1,24,21,0.314995334,
2018,1,24,22,0.363044566,
2018,1,24,23,0.569558862,
2018,1,24,24,0.687748682,
2018,1,25,1,0.842850121,
2018,1,25,2,0.953812225,
2018,1,25,3,0.990865147,
2018,1,25,4,1,
2018,1,25,5,1,
2018,1,25,6,0.997838193,
2018,1,25,7,0.989256403,
2018,1,25,8,0.978042071,
2018,1,25,9,0.956261358,
2018,1,25,10,0.917160517,
2018,1,25,11,0.870839957,
2018,1,25,12,0.839087459,
2018,1,25,13,0.834127838,
2018,1,25,14,0.399851254,
2018,1,25,15,0.159724558,
2018,1,25,16,0.546989205,
2018,1,25,17,0.943936385,
2018,1,25,18,0.967429534,
2018,1,25,19,0.956262306,
2018,1,25,20,0.93909014,
2018,1,25,21,0.923787899,
2018,1,25,22,0.908435844,
2018,1,25,23,0.949423826,
2018,1,25,24,0.988320675,
2018,1,26,1,0.977913609,
2018,1,26,2,0.971185231,
2018,1,26,3,0.97302342,
2018,1,26,4,0.963780411,
2018,1,26,5,0.944138836,
2018,1,26,6,0.909715791,
2018,1,26,7,0.887230675,
2018,1,26,8,0.830798334,
2018,1,26,9,0.774020371,
2018,1,26,10,0.728916312,
2018,1,26,11,0.697216483,
2018,1,26,12,0.647943242,
2018,1,26,13,0.606770083,
2018,1,26,14,0.563580295,
2018,1,26,15,0.627601657,
2018,1,26,16,0.649062206,
2018,1,26,17,0.670276305,
2018,1,26,18,0.73323917,
2018,1,26,19,0.709596275,
2018,1,26,20,0.627772422,
2018,1,26,21,0.54720449,
2018,1,26,22,0.505909312,
2018,1,26,23,0.624510918,
2018,1,26,24,0.701722091,
2018,1,27,1,0.760614766,
2018,1,27,2,0.7839578,
2018,1,27,3,0.775275478,
2018,1,27,4,0.758884496,
2018,1,27,5,0.71659261,
2018,1,27,6,0.670254442,
2018,1,27,7,0.618206579,
2018,1,27,8,0.600494871,
2018,1,27,9,0.563675687,
2018,1,27,10,0.556431204,
2018,1,27,11,0.567947616,
2018,1,27,12,0.575390253,
2018,1,27,13,0.547739434,
2018,1,27,14,0.273782081,
2018,1,27,15,0.290889445,
2018,1,27,16,0.319565941,
2018,1,27,17,0.252724047,
2018,1,27,18,0.178849471,
2018,1,27,19,0.133730644,
2018,1,27,20,0.113950971,
2018,1,27,21,0.107346383,
2018,1,27,22,0.109202505,
2018,1,27,23,0.210208226,
2018,1,27,24,0.309909066,
2018,1,28,1,0.350084499,
2018,1,28,2,0.343342413,
2018,1,28,3,0.315947316,
2018,1,28,4,0.281199636,
2018,1,28,5,0.248932219,
2018,1,28,6,0.209660626,
2018,1,28,7,0.168768657,
2018,1,28,8,0.137932635,
2018,1,28,9,0.132936046,
2018,1,28,10,0.139903843,
2018,1,28,11,0.153121299,
2018,1,28,12,0.173735464,
2018,1,28,13,0.195926318,
2018,1,28,14,0.124296013,
2018,1,28,15,0.024808238,
2018,1,28,16,0.043852181,
2018,1,28,17,0.051600481,
2018,1,28,18,0.038772829,
2018,1,28,19,0.027678343,
2018,1,28,20,0.018429142,
2018,1,28,21,0.014127096,
2018,1,28,22,0.022025037,
2018,1,28,23,0.087693746,
2018,1,28,24,0.188262409,
2018,1,29,1,0.306660833,
2018,1,29,2,0.398895916,
2018,1,29,3,0.45502629,
2018,1,29,4,0.489812605,
2018,1,29,5,0.511543379,
2018,1,29,6,0.507942708,
2018,1,29,7,0.483190956,
2018,1,29,8,0.467404497,
2018,1,29,9,0.437520163,
2018,1,29,10,0.392508427,
2018,1,29,11,0.350162184,
2018,1,29,12,0.333534708,
2018,1,29,13,0.33833844,
2018,1,29,14,0.147476548,
2018,1,29,15,0.097820243,
2018,1,29,16,0.066748755,
2018,1,29,17,0.041688626,
2018,1,29,18,0.033662096,
2018,1,29,19,0.050139065,
2018,1,29,20,0.0707658,
2018,1,29,21,0.078922816,
2018,1,29,22,0.075730655,
2018,1,29,23,0.119731325,
2018,1,29,24,0.205460996,
2018,1,30,1,0.391479085,
2018,1,30,2,0.617722923,
2018,1,30,3,0.809352645,
2018,1,30,4,0.932966511,
2018,1,30,5,0.932900427,
2018,1,30,6,0.88874625,
2018,1,30,7,0.843078017,
2018,1,30,8,0.817137332,
2018,1,30,9,0.80040766,
2018,1,30,10,0.800150534,
2018,1,30,11,0.815599818,
2018,1,30,12,0.837368343,
2018,1,30,13,0.828586289,
2018,1,30,14,0.364062029,
2018,1,30,15,0.255436552,
2018,1,30,16,0.597686913,
2018,1,30,17,0.850787323,
2018,1,30,18,0.928152938,
2018,1,30,19,0.930266644,
2018,1,30,20,0.928062506,
2018,1,30,21,0.926216424,
2018,1,30,22,0.925623153,
2018,1,30,23,0.98840902,
2018,1,30,24,1,
2018,1,31,1,1,
2018,1,31,2,1,
2018,1,31,3,1,
2018,1,31,4,1,
2018,1,31,5,1,
2018,1,31,6,0.998827746,
2018,1,31,7,0.99752189,
2018,1,31,8,0.99783489,
2018,1,31,9,0.997136342,
2018,1,31,10,0.989754561,
2018,1,31,11,0.977387807,
2018,1,31,12,0.956024466,
2018,1,31,13,0.91325811,
