Capacity data calculated from MERRA-2,,,,,0.290038509
,,,,,
BEGIN_DATA,,,,,
year,month,day,hour,s_cfs,
2018,4,5,18,0.742905392,
2018,4,5,19,0.778247606,
2018,4,5,20,0.804979619,
2018,4,5,21,0.809909211,
2018,4,5,22,0.737230781,
2018,4,5,23,0.602897659,
2018,4,5,24,0.384323941,
2018,4,6,1,0.107882762,
2018,4,6,2,0,
2018,4,6,3,0,
2018,4,6,4,0,
2018,4,6,5,0,
2018,4,6,6,0,
2018,4,6,7,0,
2018,4,6,8,0,
2018,4,6,9,0,
2018,4,6,10,0,
2018,4,6,11,0,
2018,4,6,12,0,
2018,4,6,13,0.000270859,
2018,4,6,14,0.280514297,
2018,4,6,15,0.527914247,
2018,4,6,16,0.654022459,
2018,4,6,17,0.696519139,
2018,4,6,18,0.739236666,
2018,4,6,19,0.71313422,
2018,4,6,20,0.684966986,
2018,4,6,21,0.685485896,
2018,4,6,22,0.677088219,
2018,4,6,23,0.599813057,
2018,4,6,24,0.365608136,
2018,4,7,1,0.093473278,
2018,4,7,2,0,
2018,4,7,3,0,
2018,4,7,4,0,
2018,4,7,5,0,
2018,4,7,6,0,
2018,4,7,7,0,
2018,4,7,8,0,
2018,4,7,9,0,
2018,4,7,10,0,
2018,4,7,11,0,
2018,4,7,12,0,
2018,4,7,13,0.000489965,
2018,4,7,14,0.21976369,
2018,4,7,15,0.438890653,
2018,4,7,16,0.575057756,
2018,4,7,17,0.677535106,
2018,4,7,18,0.718118626,
2018,4,7,19,0.735670795,
2018,4,7,20,0.751020149,
2018,4,7,21,0.772507454,
2018,4,7,22,0.774390386,
2018,4,7,23,0.749842987,
2018,4,7,24,0.608246661,
2018,4,8,1,0.240441636,
2018,4,8,2,0,
2018,4,8,3,0,
2018,4,8,4,0,
2018,4,8,5,0,
2018,4,8,6,0,
2018,4,8,7,0,
2018,4,8,8,0,
2018,4,8,9,0,
2018,4,8,10,0,
2018,4,8,11,0,
2018,4,8,12,0,
2018,4,8,13,0.000914304,
2018,4,8,14,0.417416417,
2018,4,8,15,0.726248095,
2018,4,8,16,0.862640581,
2018,4,8,17,0.886058925,
2018,4,8,18,0.877429609,
2018,4,8,19,0.860450656,
2018,4,8,20,0.857093365,
2018,4,8,21,0.860985156,
2018,4,8,22,0.852252501,
2018,4,8,23,0.787819772,
2018,4,8,24,0.638663249,
2018,4,9,1,0.250076122,
2018,4,9,2,0,
2018,4,9,3,0,
2018,4,9,4,0,
2018,4,9,5,0,
2018,4,9,6,0,
2018,4,9,7,0,
2018,4,9,8,0,
2018,4,9,9,0,
2018,4,9,10,0,
2018,4,9,11,0,
2018,4,9,12,0,
2018,4,9,13,0.000909703,
2018,4,9,14,0.450083904,
2018,4,9,15,0.706391115,
2018,4,9,16,0.835635378,
2018,4,9,17,0.862117758,
2018,4,9,18,0.854181785,
2018,4,9,19,0.839428421,
2018,4,9,20,0.837690419,
2018,4,9,21,0.844225038,
2018,4,9,22,0.836603815,
2018,4,9,23,0.777528957,
2018,4,9,24,0.654142126,
2018,4,10,1,0.270210732,
2018,4,10,2,0,
2018,4,10,3,0,
2018,4,10,4,0,
2018,4,10,5,0,
2018,4,10,6,0,
2018,4,10,7,0,
2018,4,10,8,0,
2018,4,10,9,0,
2018,4,10,10,0,
2018,4,10,11,0,
2018,4,10,12,0,
2018,4,10,13,0.001223328,
2018,4,10,14,0.422552799,
2018,4,10,15,0.686307903,
2018,4,10,16,0.821895831,
2018,4,10,17,0.834675856,
2018,4,10,18,0.822806446,
2018,4,10,19,0.805515126,
2018,4,10,20,0.800056879,
2018,4,10,21,0.803017488,
2018,4,10,22,0.80897379,
2018,4,10,23,0.738261474,
2018,4,10,24,0.615659459,
2018,4,11,1,0.258262332,
2018,4,11,2,0,
2018,4,11,3,0,
2018,4,11,4,0,
2018,4,11,5,0,
2018,4,11,6,0,
2018,4,11,7,0,
2018,4,11,8,0,
2018,4,11,9,0,
2018,4,11,10,0,
2018,4,11,11,0,
2018,4,11,12,0,
2018,4,11,13,0.001686345,
2018,4,11,14,0.390849769,
2018,4,11,15,0.681925647,
2018,4,11,16,0.815337727,
2018,4,11,17,0.833371447,
2018,4,11,18,0.825933801,
2018,4,11,19,0.800236806,
2018,4,11,20,0.812242203,
2018,4,11,21,0.793717766,
2018,4,11,22,0.764564097,
2018,4,11,23,0.702929593,
2018,4,11,24,0.542851785,
2018,4,12,1,0.215821118,
2018,4,12,2,8.93E-06,
2018,4,12,3,0,
2018,4,12,4,0,
2018,4,12,5,0,
2018,4,12,6,0,
2018,4,12,7,0,
2018,4,12,8,0,
2018,4,12,9,0,
2018,4,12,10,0,
2018,4,12,11,0,
2018,4,12,12,0,
2018,4,12,13,0.001850202,
2018,4,12,14,0.436108355,
2018,4,12,15,0.763872712,
2018,4,12,16,0.890346694,
2018,4,12,17,0.922338854,
2018,4,12,18,0.917424001,
2018,4,12,19,0.902328245,
2018,4,12,20,0.894830959,
2018,4,12,21,0.904010666,
2018,4,12,22,0.900363171,
2018,4,12,23,0.811987033,
2018,4,12,24,0.691340747,
2018,4,13,1,0.340155039,
2018,4,13,2,3.70E-05,
2018,4,13,3,0,
2018,4,13,4,0,
2018,4,13,5,0,
2018,4,13,6,0,
2018,4,13,7,0,
2018,4,13,8,0,
2018,4,13,9,0,
2018,4,13,10,0,
2018,4,13,11,0,
2018,4,13,12,0,
2018,4,13,13,0.00286501,
2018,4,13,14,0.507821175,
2018,4,13,15,0.766313059,
2018,4,13,16,0.869878923,
2018,4,13,17,0.91055984,
2018,4,13,18,0.909297087,
2018,4,13,19,0.893070522,
2018,4,13,20,0.88882032,
2018,4,13,21,0.886263283,
2018,4,13,22,0.87793481,
2018,4,13,23,0.80977874,
2018,4,13,24,0.670933828,
2018,4,14,1,0.332245994,
2018,4,14,2,7.80E-05,
2018,4,14,3,0,
2018,4,14,4,0,
2018,4,14,5,0,
2018,4,14,6,0,
2018,4,14,7,0,
2018,4,14,8,0,
2018,4,14,9,0,
2018,4,14,10,0,
2018,4,14,11,0,
2018,4,14,12,0,
2018,4,14,13,0.002785448,
2018,4,14,14,0.513394036,
2018,4,14,15,0.739816582,
2018,4,14,16,0.864740611,
2018,4,14,17,0.890371918,
2018,4,14,18,0.882860697,
2018,4,14,19,0.868963017,
2018,4,14,20,0.862385494,
2018,4,14,21,0.862199456,
2018,4,14,22,0.859302594,
2018,4,14,23,0.777016199,
2018,4,14,24,0.643996119,
2018,4,15,1,0.31997787,
2018,4,15,2,0.000139132,
2018,4,15,3,0,
2018,4,15,4,0,
2018,4,15,5,0,
2018,4,15,6,0,
2018,4,15,7,0,
2018,4,15,8,0,
2018,4,15,9,0,
2018,4,15,10,0,
2018,4,15,11,0,
2018,4,15,12,0,
2018,4,15,13,0.004197889,
2018,4,15,14,0.278900407,
2018,4,15,15,0.40614828,
2018,4,15,16,0.492756658,
2018,4,15,17,0.573717388,
2018,4,15,18,0.595991439,
2018,4,15,19,0.604446034,
2018,4,15,20,0.612716038,
2018,4,15,21,0.632885646,
2018,4,15,22,0.646680334,
2018,4,15,23,0.539660186,
2018,4,15,24,0.364768813,
2018,4,16,1,0.173771433,
2018,4,16,2,0.000167532,
2018,4,16,3,0,
2018,4,16,4,0,
2018,4,16,5,0,
2018,4,16,6,0,
2018,4,16,7,0,
2018,4,16,8,0,
2018,4,16,9,0,
2018,4,16,10,0,
2018,4,16,11,0,
2018,4,16,12,0,
2018,4,16,13,0.005683102,
2018,4,16,14,0.420423789,
2018,4,16,15,0.688452931,
2018,4,16,16,0.851979996,
2018,4,16,17,0.888148086,
2018,4,16,18,0.873914149,
2018,4,16,19,0.853225056,
2018,4,16,20,0.844659014,
2018,4,16,21,0.850508464,
2018,4,16,22,0.848006529,
2018,4,16,23,0.749112117,
2018,4,16,24,0.575157954,
2018,4,17,1,0.261722694,
2018,4,17,2,4.87E-05,
2018,4,17,3,0,
2018,4,17,4,0,
2018,4,17,5,0,
2018,4,17,6,0,
2018,4,17,7,0,
2018,4,17,8,0,
2018,4,17,9,0,
2018,4,17,10,0,
2018,4,17,11,0,
2018,4,17,12,0,
2018,4,17,13,0.008003842,
2018,4,17,14,0.51729916,
2018,4,17,15,0.778064178,
2018,4,17,16,0.910817151,
2018,4,17,17,0.937227832,
2018,4,17,18,0.930840465,
2018,4,17,19,0.916984533,
2018,4,17,20,0.913882774,
2018,4,17,21,0.917194067,
2018,4,17,22,0.907997666,
2018,4,17,23,0.840884794,
2018,4,17,24,0.699770643,
2018,4,18,1,0.372275264,
2018,4,18,2,0.00027429,
2018,4,18,3,0,
2018,4,18,4,0,
2018,4,18,5,0,
2018,4,18,6,0,
2018,4,18,7,0,
2018,4,18,8,0,
2018,4,18,9,0,
2018,4,18,10,0,
2018,4,18,11,0,
2018,4,18,12,0,
2018,4,18,13,0.009315096,
2018,4,18,14,0.424484268,
2018,4,18,15,0.599324565,
2018,4,18,16,0.706985682,
2018,4,18,17,0.742448722,
2018,4,18,18,0.733847602,
2018,4,18,19,0.726538657,
2018,4,18,20,0.723621426,
2018,4,18,21,0.724984703,
2018,4,18,22,0.761853366,
2018,4,18,23,0.733983973,
2018,4,18,24,0.63256497,
2018,4,19,1,0.35119554,
2018,4,19,2,0.000282298,
2018,4,19,3,0,
2018,4,19,4,0,
2018,4,19,5,0,
2018,4,19,6,0,
2018,4,19,7,0,
2018,4,19,8,0,
2018,4,19,9,0,
2018,4,19,10,0,
2018,4,19,11,0,
2018,4,19,12,0,
2018,4,19,13,0.013136978,
2018,4,19,14,0.35966529,
2018,4,19,15,0.588319916,
2018,4,19,16,0.714102851,
2018,4,19,17,0.788943779,
2018,4,19,18,0.788801844,
2018,4,19,19,0.780218424,
2018,4,19,20,0.790975108,
2018,4,19,21,0.773185176,
2018,4,19,22,0.739976563,
2018,4,19,23,0.662596868,
2018,4,19,24,0.545093529,
2018,4,20,1,0.307273103,
2018,4,20,2,0.000283638,
2018,4,20,3,0,
2018,4,20,4,0,
2018,4,20,5,0,
2018,4,20,6,0,
2018,4,20,7,0,
2018,4,20,8,0,
2018,4,20,9,0,
2018,4,20,10,0,
2018,4,20,11,0,
2018,4,20,12,0,
2018,4,20,13,0.020145053,
2018,4,20,14,0.554500745,
2018,4,20,15,0.76447176,
2018,4,20,16,0.873820929,
2018,4,20,17,0.908395482,
2018,4,20,18,0.902742376,
2018,4,20,19,0.88826919,
2018,4,20,20,0.884980603,
2018,4,20,21,0.887606848,
2018,4,20,22,0.879765944,
2018,4,20,23,0.799161844,
2018,4,20,24,0.661888205,
2018,4,21,1,0.4074184,
2018,4,21,2,0.000354486,
2018,4,21,3,0,
2018,4,21,4,0,
2018,4,21,5,0,
2018,4,21,6,0,
2018,4,21,7,0,
2018,4,21,8,0,
2018,4,21,9,0,
2018,4,21,10,0,
2018,4,21,11,0,
2018,4,21,12,0,
2018,4,21,13,0.017273829,
2018,4,21,14,0.508255012,
2018,4,21,15,0.741592629,
2018,4,21,16,0.846074577,
2018,4,21,17,0.875325978,
2018,4,21,18,0.868936752,
2018,4,21,19,0.852016229,
2018,4,21,20,0.842231285,
2018,4,21,21,0.832259751,
2018,4,21,22,0.805007454,
2018,4,21,23,0.710376864,
2018,4,21,24,0.522989234,
2018,4,22,1,0.270258107,
2018,4,22,2,0.000264182,
2018,4,22,3,0,
2018,4,22,4,0,
2018,4,22,5,0,
2018,4,22,6,0,
2018,4,22,7,0,
2018,4,22,8,0,
2018,4,22,9,0,
2018,4,22,10,0,
2018,4,22,11,0,
2018,4,22,12,0,
2018,4,22,13,0.027470618,
2018,4,22,14,0.475908933,
2018,4,22,15,0.695817827,
2018,4,22,16,0.808582332,
2018,4,22,17,0.838941018,
2018,4,22,18,0.84468928,
2018,4,22,19,0.840673561,
2018,4,22,20,0.841487255,
2018,4,22,21,0.843333175,
2018,4,22,22,0.826026764,
2018,4,22,23,0.761166019,
2018,4,22,24,0.636394414,
2018,4,23,1,0.391819313,
2018,4,23,2,0.000544815,
2018,4,23,3,0,
2018,4,23,4,0,
2018,4,23,5,0,
2018,4,23,6,0,
2018,4,23,7,0,
2018,4,23,8,0,
2018,4,23,9,0,
2018,4,23,10,0,
2018,4,23,11,0,
2018,4,23,12,0,
2018,4,23,13,0.033480717,
2018,4,23,14,0.535794748,
2018,4,23,15,0.721704166,
2018,4,23,16,0.796748258,
2018,4,23,17,0.82317516,
2018,4,23,18,0.829579112,
2018,4,23,19,0.831280182,
2018,4,23,20,0.833149925,
2018,4,23,21,0.840670792,
2018,4,23,22,0.838176017,
2018,4,23,23,0.779346811,
2018,4,23,24,0.679939576,
2018,4,24,1,0.409522715,
2018,4,24,2,0.000678272,
2018,4,24,3,0,
2018,4,24,4,0,
2018,4,24,5,0,
2018,4,24,6,0,
2018,4,24,7,0,
2018,4,24,8,0,
2018,4,24,9,0,
2018,4,24,10,0,
2018,4,24,11,0,
2018,4,24,12,0,
2018,4,24,13,0.045471806,
2018,4,24,14,0.493443133,
2018,4,24,15,0.720437491,
2018,4,24,16,0.842012909,
2018,4,24,17,0.870322914,
2018,4,24,18,0.866854343,
2018,4,24,19,0.853681472,
2018,4,24,20,0.846752596,
2018,4,24,21,0.838519063,
2018,4,24,22,0.809358551,
2018,4,24,23,0.734471384,
2018,4,24,24,0.607250494,
2018,4,25,1,0.347092678,
2018,4,25,2,0.000815152,
2018,4,25,3,0,
2018,4,25,4,0,
2018,4,25,5,0,
2018,4,25,6,0,
2018,4,25,7,0,
2018,4,25,8,0,
2018,4,25,9,0,
2018,4,25,10,0,
2018,4,25,11,0,
2018,4,25,12,0,
2018,4,25,13,0.045501864,
2018,4,25,14,0.381739466,
2018,4,25,15,0.631488991,
2018,4,25,16,0.760049373,
2018,4,25,17,0.789130724,
2018,4,25,18,0.794189895,
2018,4,25,19,0.795918077,
2018,4,25,20,0.799174715,
2018,4,25,21,0.813640645,
2018,4,25,22,0.827240327,
2018,4,25,23,0.763518926,
2018,4,25,24,0.663414691,
2018,4,26,1,0.385478616,
2018,4,26,2,0.000968988,
2018,4,26,3,0,
2018,4,26,4,0,
2018,4,26,5,0,
2018,4,26,6,0,
2018,4,26,7,0,
2018,4,26,8,0,
2018,4,26,9,0,
2018,4,26,10,0,
2018,4,26,11,0,
2018,4,26,12,0,
2018,4,26,13,0.05250838,
2018,4,26,14,0.482625009,
2018,4,26,15,0.678656078,
2018,4,26,16,0.748999808,
2018,4,26,17,0.780220501,
2018,4,26,18,0.795037466,
2018,4,26,19,0.790049433,
2018,4,26,20,0.784996967,
2018,4,26,21,0.770752753,
2018,4,26,22,0.726562075,
2018,4,26,23,0.636076971,
2018,4,26,24,0.506167981,
2018,4,27,1,0.312045574,
2018,4,27,2,0.001064139,
2018,4,27,3,0,
2018,4,27,4,0,
2018,4,27,5,0,
2018,4,27,6,0,
2018,4,27,7,0,
2018,4,27,8,0,
2018,4,27,9,0,
2018,4,27,10,0,
2018,4,27,11,0,
2018,4,27,12,0,
2018,4,27,13,0.059981402,
2018,4,27,14,0.549913,
2018,4,27,15,0.746114125,
2018,4,27,16,0.842884474,
2018,4,27,17,0.889512313,
2018,4,27,18,0.887566951,
2018,4,27,19,0.876553512,
2018,4,27,20,0.876266212,
2018,4,27,21,0.880127972,
2018,4,27,22,0.874452753,
2018,4,27,23,0.814317719,
2018,4,27,24,0.682895158,
2018,4,28,1,0.426936376,
2018,4,28,2,0.001325971,
2018,4,28,3,0,
2018,4,28,4,0,
2018,4,28,5,0,
2018,4,28,6,0,
2018,4,28,7,0,
2018,4,28,8,0,
2018,4,28,9,0,
2018,4,28,10,0,
2018,4,28,11,0,
2018,4,28,12,0,
2018,4,28,13,0.0743454,
2018,4,28,14,0.573885142,
2018,4,28,15,0.791984716,
2018,4,28,16,0.88417308,
2018,4,28,17,0.912079356,
2018,4,28,18,0.906812393,
2018,4,28,19,0.894870126,
2018,4,28,20,0.893088775,
2018,4,28,21,0.896013463,
2018,4,28,22,0.889011058,
2018,4,28,23,0.837822728,
2018,4,28,24,0.686239231,
2018,4,29,1,0.431773124,
2018,4,29,2,0.001605895,
2018,4,29,3,0,
2018,4,29,4,0,
2018,4,29,5,0,
2018,4,29,6,0,
2018,4,29,7,0,
2018,4,29,8,0,
2018,4,29,9,0,
2018,4,29,10,0,
2018,4,29,11,0,
2018,4,29,12,0,
2018,4,29,13,0.141461144,
2018,4,29,14,0.461596664,
2018,4,29,15,0.765459577,
2018,4,29,16,0.883964668,
2018,4,29,17,0.904409599,
2018,4,29,18,0.899804779,
2018,4,29,19,0.879873004,
2018,4,29,20,0.873745789,
2018,4,29,21,0.873896441,
2018,4,29,22,0.87049927,
2018,4,29,23,0.802233673,
2018,4,29,24,0.689213105,
2018,4,30,1,0.438919697,
2018,4,30,2,0.002275141,
2018,4,30,3,0,
2018,4,30,4,0,
2018,4,30,5,0,
2018,4,30,6,0,
2018,4,30,7,0,
2018,4,30,8,0,
2018,4,30,9,0,
2018,4,30,10,0,
2018,4,30,11,0,
2018,4,30,12,0,
2018,4,30,13,0.137112622,
2018,4,30,14,0.407438893,
2018,4,30,15,0.670561352,
2018,4,30,16,0.798628087,
2018,4,30,17,0.81544719,
2018,4,30,18,0.792222373,
2018,4,30,19,0.740513724,
2018,4,30,20,0.68129664,
2018,4,30,21,0.665949214,
2018,4,30,22,0.629857987,
2018,4,30,23,0.499472108,
2018,4,30,24,0.426280939,
2018,5,1,1,0.29041992,
2018,5,1,2,0.001528358,
2018,5,1,3,0,
2018,5,1,4,0,
2018,5,1,5,0,
2018,5,1,6,0,
2018,5,1,7,0,
2018,5,1,8,0,
2018,5,1,9,0,
2018,5,1,10,0,
2018,5,1,11,0,
2018,5,1,12,0,
2018,5,1,13,0.107108321,
2018,5,1,14,0.342681142,
2018,5,1,15,0.544113434,
2018,5,1,16,0.656763725,
2018,5,1,17,0.657709271,
2018,5,1,18,0.616865221,
2018,5,1,19,0.582036607,
2018,5,1,20,0.552689518,
2018,5,1,21,0.518295325,
2018,5,1,22,0.465668565,
2018,5,1,23,0.394322623,
2018,5,1,24,0.287172423,
2018,5,2,1,0.149016601,
2018,5,2,2,0.002745881,
2018,5,2,3,0,
2018,5,2,4,0,
2018,5,2,5,0,
2018,5,2,6,0,
2018,5,2,7,0,
2018,5,2,8,0,
2018,5,2,9,0,
2018,5,2,10,0,
2018,5,2,11,0,
2018,5,2,12,0,
2018,5,2,13,0.060345021,
2018,5,2,14,0.345502248,
2018,5,2,15,0.576847944,
2018,5,2,16,0.713485243,
2018,5,2,17,0.767800359,
2018,5,2,18,0.792303946,
2018,5,2,19,0.78787305,
2018,5,2,20,0.788948689,
2018,5,2,21,0.785072534,
2018,5,2,22,0.768705526,
2018,5,2,23,0.71385684,
2018,5,2,24,0.581029101,
2018,5,3,1,0.36964922,
2018,5,3,2,0.004124252,
2018,5,3,3,0,
2018,5,3,4,0,
2018,5,3,5,0,
2018,5,3,6,0,
2018,5,3,7,0,
2018,5,3,8,0,
2018,5,3,9,0,
2018,5,3,10,0,
2018,5,3,11,0,
2018,5,3,12,0,
2018,5,3,13,0.133427291,
2018,5,3,14,0.607952814,
2018,5,3,15,0.789993365,
2018,5,3,16,0.870730257,
2018,5,3,17,0.90310131,
2018,5,3,18,0.896781376,
2018,5,3,19,0.884828705,
2018,5,3,20,0.88268819,
2018,5,3,21,0.885326469,
2018,5,3,22,0.87587946,
2018,5,3,23,0.814528284,
2018,5,3,24,0.702105311,
2018,5,4,1,0.453499267,
2018,5,4,2,0.005196279,
2018,5,4,3,0,
2018,5,4,4,0,
2018,5,4,5,0,
2018,5,4,6,0,
2018,5,4,7,0,
2018,5,4,8,0,
2018,5,4,9,0,
2018,5,4,10,0,
2018,5,4,11,0,
2018,5,4,12,0,
2018,5,4,13,0.134179147,
2018,5,4,14,0.617677866,
2018,5,4,15,0.75960766,
2018,5,4,16,0.85485343,
2018,5,4,17,0.881807247,
2018,5,4,18,0.879896871,
2018,5,4,19,0.865185621,
2018,5,4,20,0.861339199,
2018,5,4,21,0.850739808,
2018,5,4,22,0.82950988,
2018,5,4,23,0.779115341,
2018,5,4,24,0.678815818,
2018,5,5,1,0.448908818,
2018,5,5,2,0.00858317,
2018,5,5,3,0,
2018,5,5,4,0,
2018,5,5,5,0,
2018,5,5,6,0,
2018,5,5,7,0,
2018,5,5,8,0,
2018,5,5,9,0,
2018,5,5,10,0,
2018,5,5,11,0,
2018,5,5,12,0,
2018,5,5,13,0.121491289,
2018,5,5,14,0.543463734,
2018,5,5,15,0.731769877,
2018,5,5,16,0.797632574,
2018,5,5,17,0.826010369,
2018,5,5,18,0.81050445,
2018,5,5,19,0.770572725,
2018,5,5,20,0.731416999,
2018,5,5,21,0.723480763,
2018,5,5,22,0.7307153,
2018,5,5,23,0.686487851,
2018,5,5,24,0.529891785,
2018,5,6,1,0.269880821,
2018,5,6,2,0.005249708,
2018,5,6,3,0,
2018,5,6,4,0,
2018,5,6,5,0,
2018,5,6,6,0,
2018,5,6,7,0,
2018,5,6,8,0,
2018,5,6,9,0,
2018,5,6,10,0,
2018,5,6,11,0,
2018,5,6,12,0,
2018,5,6,13,0.135500028,
2018,5,6,14,0.37960004,
2018,5,6,15,0.490865862,
2018,5,6,16,0.540154683,
2018,5,6,17,0.651737297,
2018,5,6,18,0.690942741,
2018,5,6,19,0.671300048,
2018,5,6,20,0.651014787,
2018,5,6,21,0.658717935,
2018,5,6,22,0.628553975,
2018,5,6,23,0.593649126,
2018,5,6,24,0.460341418,
2018,5,7,1,0.256175236,
2018,5,7,2,0.004265018,
2018,5,7,3,0,
2018,5,7,4,0,
2018,5,7,5,0,
2018,5,7,6,0,
2018,5,7,7,0,
2018,5,7,8,0,
2018,5,7,9,0,
2018,5,7,10,0,
2018,5,7,11,0,
2018,5,7,12,0,
2018,5,7,13,0.134844623,
2018,5,7,14,0.535686592,
2018,5,7,15,0.731947861,
2018,5,7,16,0.848796341,
2018,5,7,17,0.875413375,
2018,5,7,18,0.873101797,
2018,5,7,19,0.861916913,
2018,5,7,20,0.859525369,
2018,5,7,21,0.860880632,
2018,5,7,22,0.852117813,
2018,5,7,23,0.79852108,
2018,5,7,24,0.6727424,
2018,5,8,1,0.461922148,
2018,5,8,2,0.011819067,
2018,5,8,3,0,
2018,5,8,4,0,
2018,5,8,5,0,
2018,5,8,6,0,
2018,5,8,7,0,
2018,5,8,8,0,
2018,5,8,9,0,
2018,5,8,10,0,
2018,5,8,11,0,
2018,5,8,12,0,
2018,5,8,13,0.164046615,
2018,5,8,14,0.484963778,
2018,5,8,15,0.697422499,
2018,5,8,16,0.774745696,
2018,5,8,17,0.78709297,
2018,5,8,18,0.773285791,
2018,5,8,19,0.773644892,
2018,5,8,20,0.766679134,
2018,5,8,21,0.730688529,
2018,5,8,22,0.664711025,
2018,5,8,23,0.586867629,
2018,5,8,24,0.468340278,
2018,5,9,1,0.311234999,
2018,5,9,2,0.01213363,
2018,5,9,3,0,
2018,5,9,4,0,
2018,5,9,5,0,
2018,5,9,6,0,
2018,5,9,7,0,
2018,5,9,8,0,
2018,5,9,9,0,
2018,5,9,10,0,
2018,5,9,11,0,
2018,5,9,12,0,
2018,5,9,13,0.171799234,
2018,5,9,14,0.52016401,
2018,5,9,15,0.721411481,
2018,5,9,16,0.800287268,
2018,5,9,17,0.845796046,
2018,5,9,18,0.849021745,
2018,5,9,19,0.841163414,
2018,5,9,20,0.839761542,
2018,5,9,21,0.840654571,
2018,5,9,22,0.83435561,
2018,5,9,23,0.790482134,
2018,5,9,24,0.694082656,
2018,5,10,1,0.476619587,
2018,5,10,2,0.016776488,
2018,5,10,3,0,
2018,5,10,4,0,
2018,5,10,5,0,
2018,5,10,6,0,
2018,5,10,7,0,
2018,5,10,8,0,
2018,5,10,9,0,
2018,5,10,10,0,
2018,5,10,11,0,
2018,5,10,12,0,
2018,5,10,13,0.214604751,
2018,5,10,14,0.617274569,
2018,5,10,15,0.767655589,
2018,5,10,16,0.850101327,
2018,5,10,17,0.872702253,
2018,5,10,18,0.871971469,
2018,5,10,19,0.861817976,
2018,5,10,20,0.858110836,
2018,5,10,21,0.848329789,
2018,5,10,22,0.80832785,
2018,5,10,23,0.708960133,
2018,5,10,24,0.596719341,
2018,5,11,1,0.350390614,
2018,5,11,2,0.033941075,
2018,5,11,3,0,
2018,5,11,4,0,
2018,5,11,5,0,
2018,5,11,6,0,
2018,5,11,7,0,
2018,5,11,8,0,
2018,5,11,9,0,
2018,5,11,10,0,
2018,5,11,11,0,
2018,5,11,12,0,
2018,5,11,13,0.231814637,
2018,5,11,14,0.609840564,
2018,5,11,15,0.77574865,
2018,5,11,16,0.863161406,
2018,5,11,17,0.884026053,
2018,5,11,18,0.880994664,
2018,5,11,19,0.870978619,
2018,5,11,20,0.868992178,
2018,5,11,21,0.872934837,
2018,5,11,22,0.863985559,
2018,5,11,23,0.825506215,
2018,5,11,24,0.690946618,
2018,5,12,1,0.464754578,
2018,5,12,2,0.025908479,
2018,5,12,3,0,
2018,5,12,4,0,
2018,5,12,5,0,
2018,5,12,6,0,
2018,5,12,7,0,
2018,5,12,8,0,
2018,5,12,9,0,
2018,5,12,10,0,
2018,5,12,11,0,
2018,5,12,12,0,
2018,5,12,13,0.214310205,
2018,5,12,14,0.550729604,
2018,5,12,15,0.753757483,
2018,5,12,16,0.861391942,
2018,5,12,17,0.889833133,
2018,5,12,18,0.89442081,
2018,5,12,19,0.880058209,
2018,5,12,20,0.861583821,
2018,5,12,21,0.847557559,
2018,5,12,22,0.817269165,
2018,5,12,23,0.742032649,
2018,5,12,24,0.639615563,
2018,5,13,1,0.428905208,
2018,5,13,2,0.017065059,
2018,5,13,3,0,
2018,5,13,4,0,
2018,5,13,5,0,
2018,5,13,6,0,
2018,5,13,7,0,
2018,5,13,8,0,
2018,5,13,9,0,
2018,5,13,10,0,
2018,5,13,11,0,
2018,5,13,12,0,
2018,5,13,13,0.181929714,
2018,5,13,14,0.554590342,
2018,5,13,15,0.768158897,
2018,5,13,16,0.825923173,
2018,5,13,17,0.853230116,
2018,5,13,18,0.851593525,
2018,5,13,19,0.843141288,
2018,5,13,20,0.844822187,
2018,5,13,21,0.848051742,
2018,5,13,22,0.825106459,
2018,5,13,23,0.739465012,
2018,5,13,24,0.620446047,
2018,5,14,1,0.426052594,
2018,5,14,2,0.030052654,
2018,5,14,3,0,
2018,5,14,4,0,
2018,5,14,5,0,
2018,5,14,6,0,
2018,5,14,7,0,
2018,5,14,8,0,
2018,5,14,9,0,
2018,5,14,10,0,
2018,5,14,11,0,
2018,5,14,12,0,
2018,5,14,13,0.235109649,
2018,5,14,14,0.556735666,
2018,5,14,15,0.75723151,
2018,5,14,16,0.825704612,
2018,5,14,17,0.858791282,
2018,5,14,18,0.856965348,
2018,5,14,19,0.842489372,
2018,5,14,20,0.828477239,
2018,5,14,21,0.812878239,
2018,5,14,22,0.792662086,
2018,5,14,23,0.720143695,
2018,5,14,24,0.605132062,
2018,5,15,1,0.374606851,
2018,5,15,2,0.031230934,
2018,5,15,3,0,
2018,5,15,4,0,
2018,5,15,5,0,
2018,5,15,6,0,
2018,5,15,7,0,
2018,5,15,8,0,
2018,5,15,9,0,
2018,5,15,10,0,
2018,5,15,11,0,
2018,5,15,12,0,
2018,5,15,13,0.265809829,
2018,5,15,14,0.565027988,
2018,5,15,15,0.747202137,
2018,5,15,16,0.819640331,
2018,5,15,17,0.854443405,
2018,5,15,18,0.859972063,
2018,5,15,19,0.860143134,
2018,5,15,20,0.859328717,
2018,5,15,21,0.86127197,
2018,5,15,22,0.851753767,
2018,5,15,23,0.788199166,
2018,5,15,24,0.694282743,
2018,5,16,1,0.505227694,
2018,5,16,2,0.040594705,
2018,5,16,3,0,
2018,5,16,4,0,
2018,5,16,5,0,
2018,5,16,6,0,
