BEGIN_DATA,,,,879.2409941,199.1884362
year,month,day,hour,demand (MW),
2018,10,13,13,737,
2018,10,13,14,786,
2018,10,13,15,814,
2018,10,13,16,825,
2018,10,13,17,822,
2018,10,13,18,811,
2018,10,13,19,797,
2018,10,13,20,781,
2018,10,13,21,788,
2018,10,13,22,805,
2018,10,13,23,847,
2018,10,13,24,846,
2018,10,14,1,819,
2018,10,14,2,779,
2018,10,14,3,733,
2018,10,14,4,678,
2018,10,14,5,631,
2018,10,14,6,597,
2018,10,14,7,582,
2018,10,14,8,572,
2018,10,14,9,569,
2018,10,14,10,584,
2018,10,14,11,610,
2018,10,14,12,647,
2018,10,14,13,701,
2018,10,14,14,741,
2018,10,14,15,756,
2018,10,14,16,769,
2018,10,14,17,774,
2018,10,14,18,762,
2018,10,14,19,762,
2018,10,14,20,777,
2018,10,14,21,795,
2018,10,14,22,828,
2018,10,14,23,881,
2018,10,14,24,881,
2018,10,15,1,847,
2018,10,15,2,794,
2018,10,15,3,732,
2018,10,15,4,669,
2018,10,15,5,626,
2018,10,15,6,595,
2018,10,15,7,585,
2018,10,15,8,582,
2018,10,15,9,601,
2018,10,15,10,657,
2018,10,15,11,760,
2018,10,15,12,829,
2018,10,15,13,863,
2018,10,15,14,894,
2018,10,15,15,912,
2018,10,15,16,921,
2018,10,15,17,927,
2018,10,15,18,934,
2018,10,15,19,928,
2018,10,15,20,929,
2018,10,15,21,938,
2018,10,15,22,964,
2018,10,15,23,994,
2018,10,15,24,975,
2018,10,16,1,928,
2018,10,16,2,862,
2018,10,16,3,783,
2018,10,16,4,716,
2018,10,16,5,663,
2018,10,16,6,612,
2018,10,16,7,589,
2018,10,16,8,589,
2018,10,16,9,592,
2018,10,16,10,641,
2018,10,16,11,746,
2018,10,16,12,802,
2018,10,16,13,823,
2018,10,16,14,828,
2018,10,16,15,836,
2018,10,16,16,844,
2018,10,16,17,837,
2018,10,16,18,828,
2018,10,16,19,822,
2018,10,16,20,832,
2018,10,16,21,849,
2018,10,16,22,868,
2018,10,16,23,928,
2018,10,16,24,926,
2018,10,17,1,888,
2018,10,17,2,831,
2018,10,17,3,753,
2018,10,17,4,688,
2018,10,17,5,641,
2018,10,17,6,615,
2018,10,17,7,600,
2018,10,17,8,603,
2018,10,17,9,613,
2018,10,17,10,671,
2018,10,17,11,775,
2018,10,17,12,838,
2018,10,17,13,851,
2018,10,17,14,857,
2018,10,17,15,858,
2018,10,17,16,854,
2018,10,17,17,848,
2018,10,17,18,850,
2018,10,17,19,845,
2018,10,17,20,852,
2018,10,17,21,863,
2018,10,17,22,886,
2018,10,17,23,938,
2018,10,17,24,935,
2018,10,18,1,896,
2018,10,18,2,841,
2018,10,18,3,767,
2018,10,18,4,698,
2018,10,18,5,655,
2018,10,18,6,626,
2018,10,18,7,611,
2018,10,18,8,609,
2018,10,18,9,626,
2018,10,18,10,683,
2018,10,18,11,795,
2018,10,18,12,855,
2018,10,18,13,871,
2018,10,18,14,878,
2018,10,18,15,877,
2018,10,18,16,874,
2018,10,18,17,861,
2018,10,18,18,861,
2018,10,18,19,852,
2018,10,18,20,850,
2018,10,18,21,870,
2018,10,18,22,901,
2018,10,18,23,961,
2018,10,18,24,963,
2018,10,19,1,932,
2018,10,19,2,880,
2018,10,19,3,806,
2018,10,19,4,737,
2018,10,19,5,685,
2018,10,19,6,658,
2018,10,19,7,644,
2018,10,19,8,647,
2018,10,19,9,659,
2018,10,19,10,715,
2018,10,19,11,821,
2018,10,19,12,875,
2018,10,19,13,888,
2018,10,19,14,887,
2018,10,19,15,882,
2018,10,19,16,873,
2018,10,19,17,858,
2018,10,19,18,853,
2018,10,19,19,844,
2018,10,19,20,837,
2018,10,19,21,842,
2018,10,19,22,858,
2018,10,19,23,901,
2018,10,19,24,887,
2018,10,20,1,853,
2018,10,20,2,810,
2018,10,20,3,761,
2018,10,20,4,698,
2018,10,20,5,653,
2018,10,20,6,623,
2018,10,20,7,603,
2018,10,20,8,592,
2018,10,20,9,593,
2018,10,20,10,611,
2018,10,20,11,654,
2018,10,20,12,694,
2018,10,20,13,748,
2018,10,20,14,794,
2018,10,20,15,804,
2018,10,20,16,800,
2018,10,20,17,801,
2018,10,20,18,784,
2018,10,20,19,778,
2018,10,20,20,767,
2018,10,20,21,775,
2018,10,20,22,795,
2018,10,20,23,826,
2018,10,20,24,823,
2018,10,21,1,794,
2018,10,21,2,758,
2018,10,21,3,710,
2018,10,21,4,665,
2018,10,21,5,621,
2018,10,21,6,595,
2018,10,21,7,575,
2018,10,21,8,566,
2018,10,21,9,566,
2018,10,21,10,579,
2018,10,21,11,609,
2018,10,21,12,649,
2018,10,21,13,710,
2018,10,21,14,761,
2018,10,21,15,790,
2018,10,21,16,794,
2018,10,21,17,786,
2018,10,21,18,784,
2018,10,21,19,779,
2018,10,21,20,781,
2018,10,21,21,806,
2018,10,21,22,850,
2018,10,21,23,905,
2018,10,21,24,903,
2018,10,22,1,875,
2018,10,22,2,824,
2018,10,22,3,757,
2018,10,22,4,698,
2018,10,22,5,659,
2018,10,22,6,639,
2018,10,22,7,629,
2018,10,22,8,628,
2018,10,22,9,652,
2018,10,22,10,712,
2018,10,22,11,825,
2018,10,22,12,890,
2018,10,22,13,904,
2018,10,22,14,904,
2018,10,22,15,896,
2018,10,22,16,891,
2018,10,22,17,894,
2018,10,22,18,886,
2018,10,22,19,874,
2018,10,22,20,881,
2018,10,22,21,906,
2018,10,22,22,944,
2018,10,22,23,988,
2018,10,22,24,971,
2018,10,23,1,929,
2018,10,23,2,864,
2018,10,23,3,788,
2018,10,23,4,715,
2018,10,23,5,665,
2018,10,23,6,641,
2018,10,23,7,625,
2018,10,23,8,616,
2018,10,23,9,638,
2018,10,23,10,694,
2018,10,23,11,801,
2018,10,23,12,860,
2018,10,23,13,881,
2018,10,23,14,892,
2018,10,23,15,898,
2018,10,23,16,902,
2018,10,23,17,895,
2018,10,23,18,905,
2018,10,23,19,891,
2018,10,23,20,878,
2018,10,23,21,882,
2018,10,23,22,904,
2018,10,23,23,961,
2018,10,23,24,943,
2018,10,24,1,902,
2018,10,24,2,845,
2018,10,24,3,769,
2018,10,24,4,706,
2018,10,24,5,647,
2018,10,24,6,627,
2018,10,24,7,610,
2018,10,24,8,606,
2018,10,24,9,632,
2018,10,24,10,689,
2018,10,24,11,793,
2018,10,24,12,852,
2018,10,24,13,865,
2018,10,24,14,877,
2018,10,24,15,889,
2018,10,24,16,895,
2018,10,24,17,890,
2018,10,24,18,893,
2018,10,24,19,883,
2018,10,24,20,873,
2018,10,24,21,887,
2018,10,24,22,913,
2018,10,24,23,972,
2018,10,24,24,963,
2018,10,25,1,924,
2018,10,25,2,870,
2018,10,25,3,796,
2018,10,25,4,725,
2018,10,25,5,673,
2018,10,25,6,651,
2018,10,25,7,638,
2018,10,25,8,638,
2018,10,25,9,654,
2018,10,25,10,710,
2018,10,25,11,822,
2018,10,25,12,882,
2018,10,25,13,905,
2018,10,25,14,916,
2018,10,25,15,898,
2018,10,25,16,881,
2018,10,25,17,864,
2018,10,25,18,863,
2018,10,25,19,853,
2018,10,25,20,851,
2018,10,25,21,872,
2018,10,25,22,910,
2018,10,25,23,969,
2018,10,25,24,962,
2018,10,26,1,930,
2018,10,26,2,879,
2018,10,26,3,801,
2018,10,26,4,733,
2018,10,26,5,684,
2018,10,26,6,663,
2018,10,26,7,651,
2018,10,26,8,650,
2018,10,26,9,669,
2018,10,26,10,726,
2018,10,26,11,838,
2018,10,26,12,889,
2018,10,26,13,909,
2018,10,26,14,918,
2018,10,26,15,912,
2018,10,26,16,905,
2018,10,26,17,889,
2018,10,26,18,872,
2018,10,26,19,862,
2018,10,26,20,861,
2018,10,26,21,870,
2018,10,26,22,895,
2018,10,26,23,942,
2018,10,26,24,928,
2018,10,27,1,900,
2018,10,27,2,855,
2018,10,27,3,800,
2018,10,27,4,735,
2018,10,27,5,695,
2018,10,27,6,664,
2018,10,27,7,643,
2018,10,27,8,631,
2018,10,27,9,629,
2018,10,27,10,646,
2018,10,27,11,686,
2018,10,27,12,737,
2018,10,27,13,793,
2018,10,27,14,846,
2018,10,27,15,888,
2018,10,27,16,901,
2018,10,27,17,901,
2018,10,27,18,894,
2018,10,27,19,883,
2018,10,27,20,872,
2018,10,27,21,880,
2018,10,27,22,899,
2018,10,27,23,909,
2018,10,27,24,878,
2018,10,28,1,841,
2018,10,28,2,796,
2018,10,28,3,746,
2018,10,28,4,692,
2018,10,28,5,648,
2018,10,28,6,617,
2018,10,28,7,600,
2018,10,28,8,593,
2018,10,28,9,590,
2018,10,28,10,601,
2018,10,28,11,632,
2018,10,28,12,665,
2018,10,28,13,714,
2018,10,28,14,759,
2018,10,28,15,782,
2018,10,28,16,786,
2018,10,28,17,781,
2018,10,28,18,774,
2018,10,28,19,771,
2018,10,28,20,778,
2018,10,28,21,806,
2018,10,28,22,855,
2018,10,28,23,895,
2018,10,28,24,882,
2018,10,29,1,849,
2018,10,29,2,797,
2018,10,29,3,732,
2018,10,29,4,677,
2018,10,29,5,631,
2018,10,29,6,604,
2018,10,29,7,591,
2018,10,29,8,586,
2018,10,29,9,606,
2018,10,29,10,663,
2018,10,29,11,773,
2018,10,29,12,843,
2018,10,29,13,878,
2018,10,29,14,879,
2018,10,29,15,875,
2018,10,29,16,876,
2018,10,29,17,884,
2018,10,29,18,890,
2018,10,29,19,878,
2018,10,29,20,875,
2018,10,29,21,887,
2018,10,29,22,916,
2018,10,29,23,962,
2018,10,29,24,946,
2018,10,30,1,907,
2018,10,30,2,849,
2018,10,30,3,779,
2018,10,30,4,708,
2018,10,30,5,657,
2018,10,30,6,629,
2018,10,30,7,616,
2018,10,30,8,614,
2018,10,30,9,632,
2018,10,30,10,691,
2018,10,30,11,804,
2018,10,30,12,865,
2018,10,30,13,875,
2018,10,30,14,871,
2018,10,30,15,875,
2018,10,30,16,872,
2018,10,30,17,863,
2018,10,30,18,869,
2018,10,30,19,860,
2018,10,30,20,858,
2018,10,30,21,873,
2018,10,30,22,915,
2018,10,30,23,978,
2018,10,30,24,966,
2018,10,31,1,934,
2018,10,31,2,878,
2018,10,31,3,804,
2018,10,31,4,735,
2018,10,31,5,687,
2018,10,31,6,659,
2018,10,31,7,651,
2018,10,31,8,651,
2018,10,31,9,671,
2018,10,31,10,734,
2018,10,31,11,841,
2018,10,31,12,904,
2018,10,31,13,910,
2018,10,31,14,899,
2018,10,31,15,901,
2018,10,31,16,901,
2018,10,31,17,880,
2018,10,31,18,862,
2018,10,31,19,849,
2018,10,31,20,852,
2018,10,31,21,870,
2018,10,31,22,890,
2018,10,31,23,910,
2018,10,31,24,882,
2018,11,1,1,855,
2018,11,1,2,815,
2018,11,1,3,756,
2018,11,1,4,691,
2018,11,1,5,642,
2018,11,1,6,617,
2018,11,1,7,603,
2018,11,1,8,599,
2018,11,1,9,615,
2018,11,1,10,665,
2018,11,1,11,764,
2018,11,1,12,823,
2018,11,1,13,843,
2018,11,1,14,864,
2018,11,1,15,868,
2018,11,1,16,869,
2018,11,1,17,858,
2018,11,1,18,865,
2018,11,1,19,864,
2018,11,1,20,862,
2018,11,1,21,870,
2018,11,1,22,907,
2018,11,1,23,944,
2018,11,1,24,920,
2018,11,2,1,880,
2018,11,2,2,824,
2018,11,2,3,745,
2018,11,2,4,676,
2018,11,2,5,638,
2018,11,2,6,611,
2018,11,2,7,595,
2018,11,2,8,592,
2018,11,2,9,612,
2018,11,2,10,658,
2018,11,2,11,756,
2018,11,2,12,834,
2018,11,2,13,869,
2018,11,2,14,896,
2018,11,2,15,917,
2018,11,2,16,926,
2018,11,2,17,920,
2018,11,2,18,919,
2018,11,2,19,910,
2018,11,2,20,906,
2018,11,2,21,902,
2018,11,2,22,919,
2018,11,2,23,933,
2018,11,2,24,904,
2018,11,3,1,867,
2018,11,3,2,819,
2018,11,3,3,758,
2018,11,3,4,695,
2018,11,3,5,654,
2018,11,3,6,625,
2018,11,3,7,605,
2018,11,3,8,606,
2018,11,3,9,597,
2018,11,3,10,619,
2018,11,3,11,656,
2018,11,3,12,698,
2018,11,3,13,755,
2018,11,3,14,804,
2018,11,3,15,833,
2018,11,3,16,849,
2018,11,3,17,849,
2018,11,3,18,816,
2018,11,3,19,791,
2018,11,3,20,774,
2018,11,3,21,787,
2018,11,3,22,818,
2018,11,3,23,856,
2018,11,3,24,838,
2018,11,4,1,813,
2018,11,4,2,775,
2018,11,4,3,729,
2018,11,4,4,676,
2018,11,4,5,638,
2018,11,4,6,610,
2018,11,4,7,594,
2018,11,4,8,585,
2018,11,4,9,583,
2018,11,4,10,591,
2018,11,4,11,613,
2018,11,4,12,646,
2018,11,4,13,694,
2018,11,4,14,734,
2018,11,4,15,757,
2018,11,4,16,764,
2018,11,4,17,766,
2018,11,4,18,766,
2018,11,4,19,768,
2018,11,4,20,771,
2018,11,4,21,787,
2018,11,4,22,843,
2018,11,4,23,910,
2018,11,4,24,900,
2018,11,5,1,876,
2018,11,5,2,840,
2018,11,5,3,784,
2018,11,5,4,717,
2018,11,5,5,677,
2018,11,5,6,640,
2018,11,5,7,618,
2018,11,5,8,604,
2018,11,5,9,606,
2018,11,5,10,636,
2018,11,5,11,700,
2018,11,5,12,801,
2018,11,5,13,869,
2018,11,5,14,898,
2018,11,5,15,919,
2018,11,5,16,939,
2018,11,5,17,946,
2018,11,5,18,936,
2018,11,5,19,937,
2018,11,5,20,928,
2018,11,5,21,929,
2018,11,5,22,967,
2018,11,5,23,1008,
2018,11,5,24,996,
2018,11,6,1,961,
2018,11,6,2,915,
2018,11,6,3,851,
2018,11,6,4,772,
2018,11,6,5,710,
2018,11,6,6,662,
2018,11,6,7,634,
2018,11,6,8,621,
2018,11,6,9,618,
2018,11,6,10,636,
2018,11,6,11,687,
2018,11,6,12,768,
2018,11,6,13,831,
2018,11,6,14,870,
2018,11,6,15,892,
2018,11,6,16,906,
2018,11,6,17,924,
2018,11,6,18,928,
2018,11,6,19,939,
2018,11,6,20,937,
2018,11,6,21,940,
2018,11,6,22,973,
2018,11,6,23,1000,
2018,11,6,24,980,
2018,11,7,1,950,
2018,11,7,2,902,
2018,11,7,3,839,
2018,11,7,4,764,
2018,11,7,5,698,
2018,11,7,6,647,
2018,11,7,7,624,
2018,11,7,8,611,
2018,11,7,9,607,
2018,11,7,10,627,
2018,11,7,11,684,
2018,11,7,12,778,
2018,11,7,13,832,
2018,11,7,14,842,
2018,11,7,15,849,
2018,11,7,16,858,
2018,11,7,17,865,
2018,11,7,18,854,
2018,11,7,19,861,
2018,11,7,20,855,
2018,11,7,21,865,
2018,11,7,22,902,
2018,11,7,23,959,
2018,11,7,24,954,
2018,11,8,1,928,
2018,11,8,2,884,
2018,11,8,3,825,
2018,11,8,4,747,
2018,11,8,5,686,
2018,11,8,6,639,
2018,11,8,7,616,
2018,11,8,8,608,
2018,11,8,9,609,
2018,11,8,10,628,
2018,11,8,11,687,
2018,11,8,12,783,
2018,11,8,13,842,
2018,11,8,14,864,
2018,11,8,15,873,
2018,11,8,16,873,
2018,11,8,17,864,
2018,11,8,18,862,
2018,11,8,19,867,
2018,11,8,20,864,
2018,11,8,21,870,
2018,11,8,22,917,
2018,11,8,23,974,
2018,11,8,24,972,
2018,11,9,1,950,
2018,11,9,2,911,
2018,11,9,3,859,
2018,11,9,4,784,
2018,11,9,5,720,
2018,11,9,6,680,
2018,11,9,7,658,
2018,11,9,8,649,
2018,11,9,9,647,
2018,11,9,10,667,
2018,11,9,11,725,
2018,11,9,12,819,
2018,11,9,13,871,
2018,11,9,14,881,
2018,11,9,15,886,
2018,11,9,16,899,
2018,11,9,17,911,
2018,11,9,18,910,
2018,11,9,19,907,
2018,11,9,20,904,
2018,11,9,21,914,
2018,11,9,22,950,
2018,11,9,23,972,
2018,11,9,24,956,
2018,11,10,1,925,
2018,11,10,2,888,
2018,11,10,3,840,
2018,11,10,4,781,
2018,11,10,5,719,
2018,11,10,6,675,
2018,11,10,7,648,
2018,11,10,8,627,
2018,11,10,9,618,
2018,11,10,10,623,
2018,11,10,11,642,
2018,11,10,12,683,
2018,11,10,13,736,
2018,11,10,14,787,
2018,11,10,15,822,
2018,11,10,16,835,
2018,11,10,17,833,
2018,11,10,18,824,
2018,11,10,19,823,
2018,11,10,20,818,
2018,11,10,21,827,
2018,11,10,22,881,
2018,11,10,23,940,
2018,11,10,24,929,
2018,11,11,1,908,
2018,11,11,2,877,
2018,11,11,3,841,
2018,11,11,4,792,
2018,11,11,5,739,
2018,11,11,6,703,
2018,11,11,7,677,
2018,11,11,8,662,
2018,11,11,9,656,
2018,11,11,10,658,
2018,11,11,11,674,
2018,11,11,12,700,
2018,11,11,13,737,
2018,11,11,14,770,
2018,11,11,15,794,
2018,11,11,16,807,
2018,11,11,17,808,
2018,11,11,18,810,
2018,11,11,19,806,
2018,11,11,20,804,
2018,11,11,21,824,
2018,11,11,22,886,
2018,11,11,23,947,
2018,11,11,24,938,
2018,11,12,1,917,
2018,11,12,2,884,
2018,11,12,3,839,
2018,11,12,4,783,
2018,11,12,5,728,
2018,11,12,6,695,
2018,11,12,7,672,
2018,11,12,8,663,
2018,11,12,9,665,
2018,11,12,10,684,
2018,11,12,11,722,
2018,11,12,12,779,
2018,11,12,13,825,
2018,11,12,14,853,
2018,11,12,15,867,
2018,11,12,16,873,
2018,11,12,17,870,
2018,11,12,18,857,
2018,11,12,19,860,
2018,11,12,20,868,
2018,11,12,21,887,
2018,11,12,22,947,
2018,11,12,23,1002,
2018,11,12,24,988,
2018,11,13,1,958,
2018,11,13,2,912,
2018,11,13,3,849,
2018,11,13,4,773,
2018,11,13,5,705,
2018,11,13,6,667,
2018,11,13,7,642,
2018,11,13,8,629,
2018,11,13,9,628,
2018,11,13,10,641,
2018,11,13,11,699,
2018,11,13,12,801,
2018,11,13,13,867,
2018,11,13,14,900,
2018,11,13,15,927,
2018,11,13,16,949,
2018,11,13,17,958,
2018,11,13,18,942,
2018,11,13,19,936,
2018,11,13,20,929,
2018,11,13,21,933,
2018,11,13,22,972,
2018,11,13,23,1010,
2018,11,13,24,1006,
2018,11,14,1,977,
2018,11,14,2,933,
2018,11,14,3,876,
2018,11,14,4,801,
2018,11,14,5,742,
2018,11,14,6,697,
2018,11,14,7,677,
2018,11,14,8,668,
2018,11,14,9,672,
2018,11,14,10,695,
2018,11,14,11,753,
2018,11,14,12,856,
2018,11,14,13,922,
2018,11,14,14,942,
2018,11,14,15,945,
2018,11,14,16,946,
2018,11,14,17,950,
2018,11,14,18,937,
2018,11,14,19,950,
2018,11,14,20,960,
2018,11,14,21,970,
2018,11,14,22,1031,
2018,11,14,23,1086,
2018,11,14,24,1083,
2018,11,15,1,1057,
2018,11,15,2,1023,
2018,11,15,3,959,
2018,11,15,4,885,
2018,11,15,5,816,
2018,11,15,6,772,
2018,11,15,7,745,
2018,11,15,8,736,
2018,11,15,9,738,
2018,11,15,10,760,
2018,11,15,11,822,
2018,11,15,12,924,
2018,11,15,13,983,
2018,11,15,14,1008,
2018,11,15,15,1028,
2018,11,15,16,1029,
2018,11,15,17,1030,
2018,11,15,18,1026,
2018,11,15,19,1038,
2018,11,15,20,1034,
2018,11,15,21,1039,
2018,11,15,22,1083,
2018,11,15,23,1109,
2018,11,15,24,1104,
2018,11,16,1,1078,
2018,11,16,2,1033,
2018,11,16,3,974,
2018,11,16,4,910,
2018,11,16,5,840,
2018,11,16,6,800,
2018,11,16,7,774,
2018,11,16,8,763,
2018,11,16,9,752,
2018,11,16,10,767,
2018,11,16,11,809,
2018,11,16,12,888,
2018,11,16,13,948,
2018,11,16,14,978,
2018,11,16,15,992,
2018,11,16,16,999,
2018,11,16,17,1005,
2018,11,16,18,999,
2018,11,16,19,988,
2018,11,16,20,973,
2018,11,16,21,966,
2018,11,16,22,1010,
2018,11,16,23,1057,
2018,11,16,24,1035,
2018,11,17,1,1007,
2018,11,17,2,966,
2018,11,17,3,920,
2018,11,17,4,861,
2018,11,17,5,796,
2018,11,17,6,745,
2018,11,17,7,720,
2018,11,17,8,704,
2018,11,17,9,696,
2018,11,17,10,701,
2018,11,17,11,723,
2018,11,17,12,767,
2018,11,17,13,813,
2018,11,17,14,850,
2018,11,17,15,874,
2018,11,17,16,885,
2018,11,17,17,884,
2018,11,17,18,881,
2018,11,17,19,871,
2018,11,17,20,860,
2018,11,17,21,866,
2018,11,17,22,923,
2018,11,17,23,964,
2018,11,17,24,948,
2018,11,18,1,922,
2018,11,18,2,894,
